actor_account,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level,login_total_day_x,playtime_per_day,sit_count,exp_get_amout,item_get_count,exp_repair_count,money_get_count,abyss,use_portal_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count,login_total_day_y,sit_count_perday,item_get_count_perday,exp_repair_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,guild_join_count,average_party_time,class
20025772,6,6,1,23656,58.16642712,6,0,2,11828.0,6,38571910,192,0,355,0,0,1,6,21,4,5,2,3.0,96.0,0.0,177.5,0.0,10.5,4730.0,0.0,2365.0,0
20025799,17,17,1,553006,-0.9433622779999999,17,34,8,69125.75,514,78265235,32215,0,869,0,0,33,128,174,133,7,8,64.25,4026.875,0.0,108.625,0.0,21.75,0.0,0.0,0.0,1
20025813,20,19,1,450400,0.008712256,20,23,6,75066.66667,71,7804476,17983,0,307,0,0,6,8,51,11,6,6,11.83333333,2997.166667,0.0,51.16666667,0.0,8.5,0.0,0.0,0.0,1
20025857,1,1,1,16476,0.888929352,1,10,1,16476.0,4,315844,335,0,171,0,0,0,0,14,0,46,1,4.0,335.0,0.0,171.0,0.0,14.0,0.0,0.0,0.0,0
20025871,59,59,1,826357,-6.017926877000001,59,0,10,82635.7,2499,164349693,49927,0,1602,0,0,21,11,111,27,1,10,249.9,4992.7,0.0,160.2,0.0,11.1,0.0,0.0,0.0,1
20025884,222,220,1,680728,43.89501387,222,41,15,45381.866669999996,9,71710949,612316,0,432,0,0,0,0,108,0,26,15,0.6,40821.06667,0.0,28.8,0.0,7.2,7897.0,0.0,7897.0,0
20025901,2,2,1,14613,3.682269212,2,10,2,7306.5,19,220168,313,0,13,0,0,0,0,4,0,3,2,9.5,156.5,0.0,6.5,0.0,2.0,0.0,1.0,0.0,0
20025906,72,70,1,208258,3.767773627,72,25,14,14875.571430000002,35,12092744,8662,0,811,0,0,0,32,220,33,213,14,2.5,618.7142857000001,0.0,57.92857143,0.0,15.71428571,37651.0,0.0,9412.75,0
20025920,30,30,1,1140921,-4.486962726000001,30,0,14,81494.35714,3689,732937762,47791,0,38,0,0,0,139,500,132,346,14,263.5,3413.642857,0.0,2.714285714,0.0,35.71428571,0.0,0.0,0.0,0
20025930,117,118,1,160652,36.27639868,117,49,15,10710.13333,82,196930689,71741,0,1535,0,1,48,47,286,63,208,15,5.466666667,4782.733333,0.0,102.33333329999999,0.066666667,19.06666667,6547.0,0.0,1309.4,0
20025940,10,11,1,338082,-79.0991298,10,0,5,67616.4,263,14226350,6780,0,114,0,0,38,6,57,37,0,5,52.6,1356.0,0.0,22.8,0.0,11.4,0.0,0.0,0.0,0
20025954,175,175,1,461184,7.346525465,175,21,15,30745.6,426,514532485,161243,0,5538,0,1,185,88,615,198,562,15,28.4,10749.53333,0.0,369.2,0.066666667,41.0,17487.0,0.0,2914.5,0
20025956,17,16,1,1043761,45.66308475,17,0,15,69584.06667,8454,1790927348,88249,0,28,0,0,0,16,51,16,0,15,563.6,5883.266667,0.0,1.8666666669999998,0.0,3.4,0.0,0.0,0.0,0
20025963,62,60,1,261047,19.28252001,62,39,13,20080.53846,453,65397996,51495,0,1386,0,6,190,72,438,177,49,13,34.84615385,3961.153846,0.0,106.61538459999998,0.46153846200000004,33.69230769,27251.0,2.0,1946.5,0
20025975,94,94,1,212129,23.07508639,94,16,13,16317.615380000001,629,364239489,65334,0,4786,0,0,73,65,687,374,289,13,48.38461538,5025.692308,0.0,368.1538462,0.0,52.84615385,16197.0,1.0,3239.4,0
20025987,147,146,1,450587,-1.6805189669999998,147,16,15,30039.13333,222,569397131,19242,0,5264,344,3,52,83,452,73,102,15,14.8,1282.8,0.0,350.9333333,0.2,30.13333333,60717.0,0.0,4336.928571428572,0
20026009,19,17,1,1097635,-8.561426157,19,0,15,73175.66667,4130,914857230,114165,0,55,0,0,121,17,2261,2155,6367,15,275.3333333,7611.0,0.0,3.666666667,0.0,150.7333333,0.0,0.0,0.0,0
20026022,124,124,1,264841,22.65849321,124,44,15,17656.06667,713,121905043,11808,0,1027,0,0,112,64,325,130,157,15,47.53333333,787.2,0.0,68.46666667,0.0,21.66666667,0.0,0.0,0.0,0
20026035,17,14,1,1109701,-69.64801870000001,17,0,15,73980.06667,4931,1357360364,60958,0,41,0,0,0,88,143,72,1708,15,328.7333333,4063.8666670000002,0.0,2.733333333,0.0,9.533333333,0.0,0.0,0.0,0
20026039,6,6,1,63984,-21.49254501,6,27,6,10664.0,16,14716242,1967,0,384,0,1,9,11,68,15,89,6,2.666666667,327.8333333,0.0,64.0,0.166666667,11.33333333,0.0,0.0,0.0,0
20026045,11,11,1,23065,-2.689746369,11,0,6,3844.166667,19,23780221,713,0,192,0,0,4,16,16,10,1,6,3.166666667,118.83333329999999,0.0,32.0,0.0,2.666666667,0.0,0.0,0.0,0
20026048,110,109,1,433187,7.435308538999999,110,40,15,28879.13333,230,321707975,170571,0,4140,0,0,515,63,756,324,93,15,15.33333333,11371.4,0.0,276.0,0.0,50.4,99842.0,0.0,3697.8518518518517,0
20026049,95,94,1,440096,-14.61249364,95,0,15,29339.733330000003,107,647500909,248715,0,6706,0,2,258,112,765,232,284,15,7.1333333329999995,16581.0,0.0,447.0666666999999,0.133333333,51.0,56535.0,1.0,2826.75,0
20026084,22,20,1,92879,2.7672563230000002,22,23,11,8443.545455,31,8795626,37354,0,1212,0,0,0,9,97,8,183,11,2.8181818180000002,3395.818182,0.0,110.18181820000001,0.0,8.818181818,0.0,0.0,0.0,0
20026121,20,19,1,115556,286.0861833,20,41,9,12839.555559999999,60,115879358,2752,0,1002,0,0,19,58,117,66,56,9,6.666666667,305.77777779999997,0.0,111.33333329999999,0.0,13.0,5244.0,0.0,2622.0,0
20026130,37,37,1,141358,7.35771587,37,0,11,12850.72727,0,143158,256,0,111,0,0,147,0,75,166,0,11,0.0,23.27272727,0.0,10.09090909,0.0,6.818181817999999,8571.0,0.0,1714.2,0
20026137,40,39,1,255567,-42.02172424,40,26,15,17037.8,343,320361443,6203,0,3168,0,0,2,39,208,36,270,15,22.86666667,413.53333330000004,0.0,211.2,0.0,13.86666667,42527.0,0.0,8505.4,0
20026143,11,11,1,21956,16.33635453,11,0,5,4391.2,21,1930334,366,0,20,0,0,46,4,80,46,20,5,4.2,73.2,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0
20026155,22,21,1,1195177,14.97255051,22,0,15,79678.46667000001,1554,1695513055,111840,0,32,0,0,0,9,51,9,3548,15,103.6,7456.0,0.0,2.133333333,0.0,3.4,0.0,0.0,0.0,0
20026173,148,146,1,695000,4.413094964,148,0,15,46333.33333,698,542038418,37639,0,5265,0,2,274,175,944,301,428,15,46.53333333,2509.2666670000003,0.0,351.0,0.133333333,62.93333333,40889.0,0.0,3145.3076923076924,0
20026224,6,6,1,70685,5.110079932,6,0,5,14137.0,41,20685620,568,0,385,0,0,3,40,48,32,8,5,8.2,113.6,0.0,77.0,0.0,9.6,23517.0,0.0,7839.0,0
20026280,5,5,1,30041,-2.27568989,5,33,3,10013.66667,59,7307874,10696,0,33,0,0,5,2,41,7,26,3,19.66666667,3565.333333,0.0,11.0,0.0,13.66666667,0.0,0.0,0.0,0
20026283,15,13,1,1087014,-14.1028846,15,0,15,72467.6,5692,1047680298,50097,0,6025,0,0,0,176,229,150,0,15,379.46666669999996,3339.8,0.0,401.6666667,0.0,15.26666667,0.0,0.0,0.0,0
20026300,5,5,1,19658,0.21538305,5,10,3,6552.666667,13,331033,624,0,159,0,0,0,8,24,8,59,3,4.333333333,208.0,0.0,53.0,0.0,8.0,0.0,0.0,0.0,0
20026335,25,23,1,270613,55.54791898,25,43,15,18040.86667,220,184936683,9708,0,4201,0,0,38,70,412,79,90,15,14.66666667,647.2,0.0,280.0666667,0.0,27.46666667,36633.0,1.0,2817.9230769230767,0
20026343,27,27,1,80697,1302.8552240000001,27,0,6,13449.5,131,77124879,65371,0,845,0,0,36,42,117,58,105,6,21.83333333,10895.16667,0.0,140.83333330000002,0.0,19.5,0.0,0.0,0.0,0
20026377,146,147,1,325498,-25.86570117,146,0,15,21699.86667,0,4739370,386889,0,126,0,0,0,0,5,0,0,15,0.0,25792.6,0.0,8.4,0.0,0.333333333,1093.0,0.0,1093.0,0
20026405,5,5,1,32683,-611.7184163,5,0,2,16341.5,17,25559254,20304,0,210,0,0,4,6,41,4,15,2,8.5,10152.0,0.0,105.0,0.0,20.5,9607.0,1.0,9607.0,0
20026417,33,32,1,150781,63.95877465,33,0,10,15078.1,77,193304255,50370,0,2116,0,0,67,19,220,43,24,10,7.7,5037.0,0.0,211.6,0.0,22.0,33273.0,0.0,11091.0,0
20026461,132,133,1,901224,89.79826214,132,29,15,60081.6,650,649391144,412801,0,7617,0,3,289,105,800,250,418,15,43.33333333,27520.06667,0.0,507.8,0.2,53.33333333,95454.0,1.0,3818.16,0
20026466,35,35,1,139318,7.511757275,35,25,10,13931.8,134,14379334,49734,0,1234,0,0,2,22,114,18,204,10,13.4,4973.4,0.0,123.4,0.0,11.4,49239.0,0.0,6154.875,0
20026471,7,7,1,23640,-39.32766497,7,0,2,11820.0,61,1028679,13467,0,9,0,1,62,1,61,45,0,2,30.5,6733.5,0.0,4.5,0.5,30.5,1307.0,0.0,653.5,0
20026495,2,2,1,12877,-30.46385028,2,32,1,12877.0,17,3499735,559,0,70,0,1,2,1,9,3,11,1,17.0,559.0,0.0,70.0,1.0,9.0,0.0,0.0,0.0,0
20026501,8,8,1,447891,-0.180133113,8,37,6,74648.5,3,20423864,10635,0,1,0,0,0,2,16,3,0,6,0.5,1772.5,0.0,0.166666667,0.0,2.666666667,0.0,0.0,0.0,0
20026503,24,24,1,145850,-173.01060680000003,24,0,10,14585.0,169,113176683,7090,0,1350,0,0,114,71,253,90,96,10,16.9,709.0,0.0,135.0,0.0,25.3,14837.0,0.0,2472.833333333333,0
20026511,8,7,1,410913,-1.3569222680000002,8,24,6,68485.5,0,9351499,12811,0,2,0,0,0,0,48,0,0,6,0.0,2135.166667,0.0,0.333333333,0.0,8.0,0.0,0.0,0.0,0
20026524,185,185,1,567964,253.0022167,185,12,15,37864.26667,499,519164036,161663,0,7683,107,6,137,68,752,143,590,15,33.26666667,10777.53333,0.0,512.2,0.4,50.13333333,51076.0,0.0,3928.9230769230767,0
20026528,202,203,1,655931,-144.3200062,202,12,15,43728.73333,189,459613561,25678,0,5065,0,0,111,192,667,157,167,15,12.6,1711.8666670000002,0.0,337.6666667,0.0,44.46666667,47503.0,0.0,3393.0714285714284,0
20026549,22,21,1,101797,94.24496793,22,0,8,12724.625,94,129351657,2755,0,1127,0,0,79,64,229,84,40,8,11.75,344.375,0.0,140.875,0.0,28.625,5174.0,0.0,1724.666666666667,0
20026605,2,2,1,10934,-21.86409365,2,0,1,10934.0,12,1068977,89,0,106,0,0,0,3,6,1,1,1,12.0,89.0,0.0,106.0,0.0,6.0,0.0,0.0,0.0,0
20026642,23,21,1,1158801,1.177057148,23,0,15,77253.4,8096,409698829,63524,0,8746,0,0,304,21,821,767,0,15,539.7333332999999,4234.933333,0.0,583.0666667,0.0,54.73333333,0.0,0.0,0.0,0
20026663,46,46,1,88329,-70.44622944,46,39,10,8832.9,84,48379119,4222,0,472,0,5,17,12,106,21,39,10,8.4,422.2,0.0,47.2,0.5,10.6,10825.0,0.0,2706.25,0
20026667,11,10,1,68754,-115.10687379999999,11,26,7,9822.0,106,13566465,1439,0,807,0,0,1,24,84,23,65,7,15.14285714,205.5714286,0.0,115.2857143,0.0,12.0,0.0,0.0,0.0,0
20026669,21,21,1,83254,59.07539578,21,0,5,16650.8,38,89995520,1377,0,876,0,0,3,17,82,14,11,5,7.6,275.4,0.0,175.2,0.0,16.4,4034.0,1.0,4034.0,0
20026674,63,63,1,141741,4.290424083,63,15,13,10903.15385,46,119693498,2122,0,1044,0,1,8,51,192,41,34,13,3.538461538,163.23076919999997,0.0,80.30769231,0.076923077,14.76923077,6690.0,0.0,1672.5,0
20026683,73,73,1,159871,-59.94627543,73,46,11,14533.72727,336,151470633,25675,0,1085,0,1,14,20,112,28,34,11,30.54545455,2334.090909,0.0,98.63636364,0.090909091,10.18181818,5985.0,0.0,748.125,0
20026700,48,47,1,100656,-182.3692577,48,15,10,10065.6,73,65903861,1934,0,448,0,0,0,70,119,36,50,10,7.3,193.4,0.0,44.8,0.0,11.9,29836.0,1.0,9945.333333333334,0
20026711,31,28,1,1029158,-0.293582715,31,50,14,73511.28571,2190,900182060,55788,0,2460,0,0,40,186,451,200,1214,14,156.4285714,3984.857143,0.0,175.71428569999998,0.0,32.21428571,0.0,0.0,0.0,0
20026713,219,219,1,358407,27.65429526,219,42,12,29867.25,537,331938276,250696,0,3644,0,8,161,63,862,185,354,12,44.75,20891.33333,0.0,303.6666667,0.666666667,71.83333333,14991.0,0.0,1499.1,0
20026737,38,37,1,283139,23.18879773,38,44,14,20224.21429,101,154966042,83417,0,1283,0,2,54,36,282,71,260,14,7.214285714,5958.357143,0.0,91.64285714,0.14285714300000002,20.14285714,60918.0,1.0,3807.375,0
20026742,68,69,1,364538,3.884771958,68,24,14,26038.42857,496,298211058,105631,0,3379,0,2,207,76,537,183,47,14,35.42857143,7545.0714290000005,0.0,241.3571429,0.14285714300000002,38.35714286,13663.0,2.0,2277.1666666666665,0
20026748,68,67,1,953527,2.630713131,68,40,13,73348.23077000001,1034,375539365,65857,0,142,0,0,197,45,744,620,0,13,79.53846154,5065.923077,0.0,10.92307692,0.0,57.23076923,0.0,0.0,0.0,1
20026750,7,7,1,25126,50.48077688,7,14,2,12563.0,25,1100358,3567,0,211,0,0,0,7,20,7,62,2,12.5,1783.5,0.0,105.5,0.0,10.0,4373.0,1.0,1457.666666666667,0
20026754,34,33,1,57488,164.77075219999998,34,0,7,8212.571429000001,138,42048130,5465,0,618,0,0,16,12,83,17,16,7,19.71428571,780.7142857000001,0.0,88.28571429,0.0,11.85714286,10934.0,0.0,2733.5,0
20026767,17,17,1,30300,5.110165017,17,28,6,5050.0,22,7072504,214,0,53,0,0,7,3,30,10,13,6,3.666666667,35.66666667,0.0,8.833333332999999,0.0,5.0,0.0,0.0,0.0,0
20026793,20,20,1,118799,0.332233436,20,16,8,14849.875,79,1629163,2925,0,533,0,0,0,13,69,12,137,8,9.875,365.625,0.0,66.625,0.0,8.625,0.0,0.0,0.0,0
20026795,26,27,1,77655,33.18477883,26,21,8,9706.875,40,44248242,26717,0,625,0,0,16,25,152,23,75,8,5.0,3339.625,0.0,78.125,0.0,19.0,3818.0,3.0,1272.6666666666667,0
20026796,245,244,1,654238,38.63376783,245,0,15,43615.866669999996,451,567946945,30033,0,6145,0,10,392,229,929,382,108,15,30.06666667,2002.2,0.0,409.6666667,0.666666667,61.93333333,107679.0,0.0,5383.95,0
20026801,43,42,1,309823,-3.4835599680000002,43,37,15,20654.86667,154,249524285,2560,0,1716,0,3,101,98,305,88,121,15,10.26666667,170.66666669999998,0.0,114.4,0.2,20.33333333,45546.0,1.0,5060.666666666667,0
20026802,48,46,1,312064,-23.86817127,48,39,14,22290.28571,351,136359257,48078,0,823,0,0,54,68,405,77,358,14,25.07142857,3434.142857,0.0,58.78571429,0.0,28.92857143,30762.0,0.0,2197.285714285714,0
20026807,77,78,1,358937,-71.52493334,77,0,14,25638.35714,202,276224883,102609,0,2310,0,0,67,69,414,79,158,14,14.42857143,7329.214286,0.0,165.0,0.0,29.57142857,29552.0,0.0,2462.6666666666665,0
20026818,77,75,1,318283,240.2076894,77,48,11,28934.818180000002,184,215789492,67585,0,2287,0,0,57,37,300,68,42,11,16.72727273,6144.0909090000005,0.0,207.9090909,0.0,27.27272727,5510.0,0.0,918.3333333333335,0
20026836,32,32,1,189668,3.2163306410000003,32,50,13,14589.84615,86,332465146,93979,0,1893,0,1,34,62,239,75,58,13,6.615384615,7229.153845999999,0.0,145.6153846,0.076923077,18.38461538,63692.0,0.0,5790.181818181818,0
20026867,74,73,1,206520,-2.327764865,74,42,12,17210.0,151,201462792,2652,0,1947,0,0,8,107,216,84,26,12,12.58333333,221.0,0.0,162.25,0.0,18.0,71539.0,0.0,5503.0,0
20026882,87,87,1,296491,12.72632222,87,0,15,19766.06667,549,258167856,20460,0,2945,0,0,267,102,571,216,39,15,36.6,1364.0,0.0,196.33333330000002,0.0,38.06666667,13391.0,0.0,2231.833333333333,0
20026886,61,60,1,554837,-153.2447061,61,23,15,36989.133330000004,591,565632976,46568,0,5831,0,10,329,161,936,281,272,15,39.4,3104.533333,0.0,388.7333333,0.666666667,62.4,101500.0,0.0,4413.04347826087,0
20026913,17,17,1,64065,-227.13751659999997,17,0,8,8008.125,51,2591662,3976,0,19,0,1,20,4,75,17,0,8,6.375,497.0,0.0,2.375,0.125,9.375,1354.0,0.0,1354.0,0
20026923,11,11,1,51003,9.745642412999999,11,48,4,12750.75,87,54911552,26596,0,273,0,0,19,15,91,22,11,4,21.75,6649.0,0.0,68.25,0.0,22.75,22265.0,0.0,2783.125,0
20026932,89,88,1,225853,42.89864646,89,36,12,18821.08333,363,87428417,6040,0,257,0,0,1,52,220,41,275,12,30.25,503.33333330000005,0.0,21.41666667,0.0,18.33333333,39381.0,0.0,1969.05,0
20026934,20,19,1,1247654,-9.5913258,20,0,15,83176.93333,4514,2660556392,121644,0,57124,0,0,0,5,77,5,2521,15,300.9333333,8109.6,0.0,3808.2666670000003,0.0,5.133333333,0.0,0.0,0.0,0
20026935,91,91,1,192095,12.47910149,91,47,11,17463.181819999998,621,261492291,3712,0,993,0,1,9,26,129,30,117,11,56.45454545,337.4545455,0.0,90.27272727,0.090909091,11.72727273,0.0,0.0,0.0,0
20026945,103,102,1,449354,6.630727667,103,50,15,29956.93333,989,524319703,345974,0,3964,0,4,114,130,528,162,71,15,65.93333333,23064.93333,0.0,264.2666667,0.26666666699999997,35.2,10725.0,0.0,3575.0,0
20026967,20,19,1,223216,-107.91820929999999,20,0,11,20292.36364,348,308114893,222146,0,3200,0,6,181,56,425,135,243,11,31.63636364,20195.09091,0.0,290.9090909,0.545454545,38.63636364,16455.0,0.0,2742.5,0
20026994,258,258,1,690862,19.56298074,258,46,15,46057.46667,503,744642487,24262,0,9647,0,0,36,193,717,156,261,15,33.53333333,1617.466667,0.0,643.1333333,0.0,47.8,46812.0,2.0,3600.9230769230767,0
20026997,34,34,1,48785,1574.780793,34,0,6,8130.833333,10,59221585,274,0,738,0,0,0,7,46,6,10,6,1.6666666669999999,45.66666667,0.0,123.0,0.0,7.666666667,0.0,0.0,0.0,0
20027004,186,183,1,556070,-18.26682792,186,0,15,37071.33333,509,322857502,76841,0,3718,0,15,236,84,577,220,37,15,33.93333333,5122.733333,0.0,247.8666667,1.0,38.46666667,93346.0,0.0,5834.125,0
20027007,2,2,1,12062,0.6328967,2,0,1,12062.0,5,4058170,54,0,6,0,0,0,7,8,5,0,1,5.0,54.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0
20027016,57,57,1,209998,-16.67306831,57,0,13,16153.692309999999,98,242767240,11338,0,2459,0,0,40,33,216,45,21,13,7.538461538,872.1538462000001,0.0,189.15384619999998,0.0,16.61538462,28371.0,1.0,1773.1875,0
20027019,4,4,1,27524,-2.003778521,4,28,3,9174.666667,64,5229952,109,0,88,0,0,3,21,9,24,0,3,21.33333333,36.33333333,0.0,29.33333333,0.0,3.0,28.0,0.0,28.0,0
20027030,79,77,1,396599,10.77191067,79,0,13,30507.615380000003,257,322299364,13128,0,3154,0,1,457,115,636,306,64,13,19.76923077,1009.846154,0.0,242.6153846,0.076923077,48.92307692,50945.0,0.0,4245.416666666667,0
20027041,72,72,1,400058,24.74270731,72,47,15,26670.533330000002,374,467842042,18844,0,4098,0,1,89,93,643,142,265,15,24.93333333,1256.266667,0.0,273.2,0.066666667,42.86666667,58777.0,1.0,7347.125,0
20027042,16,16,1,153971,10.6240266,16,32,12,12830.91667,155,34501939,6180,0,588,0,6,36,7,134,30,108,12,12.91666667,515.0,0.0,49.0,0.5,11.16666667,0.0,0.0,0.0,0
20027050,86,88,1,317563,357.23502110000004,86,0,15,21170.86667,151,379093401,37539,0,3525,0,0,246,54,471,183,45,15,10.06666667,2502.6,0.0,235.0,0.0,31.4,42083.0,0.0,8416.6,0
20027069,39,40,1,232954,7.600324528,39,0,12,19412.83333,187,238450266,83767,0,2302,0,0,45,27,188,38,95,12,15.58333333,6980.583333,0.0,191.83333330000002,0.0,15.66666667,282.0,0.0,282.0,0
20027087,2,2,1,11495,22.11987821,2,10,1,11495.0,24,268791,206,0,239,0,0,0,2,7,2,11,1,24.0,206.0,0.0,239.0,0.0,7.0,6.0,0.0,6.0,0
20027120,102,101,1,652861,-23.89392535,102,0,15,43524.06667,651,661126723,27221,0,6937,229,1,343,154,1040,331,414,15,43.4,1814.733333,0.0,462.46666669999996,0.066666667,69.33333333,43215.0,0.0,2542.0588235294117,0
20027127,32,31,1,1175109,-0.07707285,32,0,15,78340.6,5053,780252626,74726,0,16962,0,0,0,0,18,0,16,15,336.8666667,4981.733333,0.0,1130.8,0.0,1.2,0.0,0.0,0.0,0
20027133,152,151,1,460917,42.3542026,152,0,15,30727.8,357,541748691,78787,0,5850,116,0,341,51,667,259,569,15,23.8,5252.466667000001,0.0,390.0,0.0,44.46666667,87601.0,1.0,3244.481481481481,0
20027137,18,16,1,1119825,-9.73146697,18,0,15,74655.0,26,1171511806,109487,0,32,0,0,0,4,31,3,1438,15,1.733333333,7299.133333,0.0,2.133333333,0.0,2.066666667,0.0,0.0,0.0,0
20027145,5,5,1,126915,-8.5560966,5,28,5,25383.0,160,24322201,12596,0,1146,0,2,10,33,98,37,107,5,32.0,2519.2,0.0,229.2,0.4,19.6,7782.0,1.0,3891.0,0
20027189,22,22,1,225557,-3.121920401,22,35,12,18796.41667,400,66273133,1069,0,384,0,3,24,115,202,115,6,12,33.33333333,89.08333333,0.0,32.0,0.25,16.83333333,36392.0,1.0,2426.133333333333,0
20027199,34,34,1,10617,257.4206461,34,0,13,816.6923077,0,0,69110,0,20,0,0,0,0,15,0,0,13,0.0,5316.153846,0.0,1.5384615380000002,0.0,1.153846154,0.0,0.0,0.0,0
20027206,12,12,1,17521,0.0,12,0,3,5840.333333,0,0,0,0,6,0,0,0,0,0,0,0,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
20027208,97,95,1,174271,56.15316949,97,49,10,17427.1,201,234069436,32611,0,2300,0,2,3,26,257,22,39,10,20.1,3261.1,0.0,230.0,0.2,25.7,11295.0,0.0,11295.0,0
20027221,18,17,1,71180,31.06730823,18,32,4,17795.0,76,21950463,300,0,49,0,0,3,41,85,31,4,4,19.0,75.0,0.0,12.25,0.0,21.25,20808.0,0.0,5202.0,0
20027240,53,54,1,180202,-20.28727206,53,0,12,15016.833330000001,113,133747693,9361,0,1324,0,0,32,20,232,35,213,12,9.416666667000001,780.0833332999999,0.0,110.33333329999999,0.0,19.33333333,12486.0,0.0,2497.2,0
20027252,18,16,1,956786,-0.9508855690000001,18,24,13,73598.92308,33,9838302,59713,0,7,0,0,6,15,61,17,4,13,2.538461538,4593.307692,0.0,0.538461538,0.0,4.692307692,0.0,0.0,0.0,1
20027273,35,36,1,194295,167.31692009999998,35,0,15,12953.0,107,217487618,52506,0,2901,292,0,56,43,250,78,474,15,7.1333333329999995,3500.4,0.0,193.4,0.0,16.66666667,22096.0,0.0,2455.1111111111113,0
20027282,58,60,1,268050,165.2037195,58,41,13,20619.23077,331,124802202,49744,0,2518,0,1,176,99,404,191,93,13,25.46153846,3826.4615380000005,0.0,193.6923077,0.076923077,31.07692308,66700.0,0.0,3176.190476190476,0
20027284,40,40,1,145019,-118.31222120000001,40,0,12,12084.91667,70,206029918,32357,0,2520,0,0,248,40,339,154,72,12,5.833333333,2696.416667,0.0,210.0,0.0,28.25,9905.0,0.0,2476.25,0
20027325,6,7,1,37850,4.039180978,6,0,3,12616.66667,20,53819200,519,0,481,0,0,2,5,30,4,10,3,6.666666667,173.0,0.0,160.33333330000002,0.0,10.0,0.0,0.0,0.0,0
20027364,56,54,1,379980,20.94136797,56,0,15,25332.0,450,592299450,243995,0,6707,0,0,263,55,550,164,344,15,30.0,16266.333330000001,0.0,447.13333330000006,0.0,36.66666667,27602.0,0.0,3943.142857142857,0
20027387,420,418,1,790492,50.4502563,420,45,15,52699.46667,1179,754373852,88204,0,5610,0,8,77,242,925,216,202,15,78.6,5880.266667,0.0,374.0,0.533333333,61.66666667,50131.0,1.0,2638.4736842105262,0
20027391,128,127,1,1183088,0.211509203,128,0,15,78872.53332999999,104,0,24003,0,6,0,0,28,13,43,29,0,15,6.933333332999999,1600.2,0.0,0.4,0.0,2.866666667,0.0,0.0,0.0,1
20027451,9,9,1,47612,1.021654205,9,12,7,6801.714286,74,632590,2658,0,246,0,0,0,3,25,4,83,7,10.57142857,379.7142857,0.0,35.14285714,0.0,3.571428571,0.0,0.0,0.0,0
20027456,25,24,1,80066,0.40967451899999996,25,17,10,8006.6,44,2058214,1938,0,460,0,0,0,7,52,6,87,10,4.4,193.8,0.0,46.0,0.0,5.2,0.0,0.0,0.0,0
20027468,25,25,1,333888,-3.6086052810000004,25,38,12,27824.0,433,141112632,3472,0,1067,0,0,20,106,247,96,188,12,36.08333333,289.3333333,0.0,88.91666667,0.0,20.58333333,59506.0,0.0,2380.24,0
20027473,12,10,1,175905,0.527136807,12,25,7,25129.28571,24,14851036,9355,0,26,0,0,1,15,43,15,7,7,3.428571429,1336.4285710000001,0.0,3.714285714,0.0,6.142857143,0.0,0.0,0.0,1
20027478,58,58,1,626216,5.656591336,58,45,14,44729.714289999996,633,468771840,20433,0,7197,0,5,60,266,623,247,312,14,45.21428571,1459.5,0.0,514.0714286,0.35714285700000004,44.5,89378.0,0.0,5257.529411764705,0
20027496,208,208,1,349347,84.25604342,208,39,11,31758.818180000002,567,203321324,7826,0,4113,0,2,38,93,380,109,370,11,51.54545455,711.4545455,0.0,373.9090909,0.181818182,34.54545455,28447.0,0.0,3555.875,0
20027499,40,40,1,514971,-1.171698989,40,0,12,42914.25,77,13927413,12884,0,207,0,0,0,5,73,10,1,12,6.416666667,1073.666667,0.0,17.25,0.0,6.083333333,53575.0,0.0,13393.75,0
20027501,7,7,1,32324,76.69221012,7,0,5,6464.8,3,225671,506,0,14,0,0,1,0,5,2,1,5,0.6,101.2,0.0,2.8,0.0,1.0,103.0,0.0,51.5,0
20027502,2,2,1,24619,930.0496365,2,11,1,24619.0,22,393948,1879,0,237,0,0,0,6,18,7,44,1,22.0,1879.0,0.0,237.0,0.0,18.0,0.0,0.0,0.0,0
20027526,172,173,1,569501,246.3317518,172,36,15,37966.73333,659,142261729,187446,0,2113,0,0,38,77,528,95,195,15,43.93333333,12496.4,0.0,140.8666667,0.0,35.2,92258.0,1.0,2306.45,0
20027578,34,34,1,291762,4.968385191,34,17,10,29176.2,52,209885328,75752,0,1521,0,0,7,66,187,45,180,10,5.2,7575.2,0.0,152.1,0.0,18.7,32368.0,0.0,5394.666666666667,0
20027583,17,16,1,1174611,-10.43929097,17,0,15,78307.4,2318,1462969955,52712,0,31571,0,0,0,11,78,11,0,15,154.5333333,3514.1333329999998,0.0,2104.7333329999997,0.0,5.2,0.0,0.0,0.0,0
20027586,101,101,1,232900,73.06112495,101,49,13,17915.384619999997,130,259701985,1833,0,2520,0,0,16,54,193,52,87,13,10.0,141.0,0.0,193.84615380000002,0.0,14.84615385,52092.0,0.0,4735.636363636364,0
20027597,182,181,1,365466,-11.95519693,182,0,14,26104.71429,200,473257408,73397,0,4934,191,1,129,105,486,120,273,14,14.28571429,5242.642857,0.0,352.42857139999995,0.071428571,34.71428571,7255.0,0.0,1036.4285714285713,0
