actor_account,sit_count,exp_get_amout,item_get_count,exp_repair_count,money_get_count,abyss,use_portal_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count
20036819,103.0,239176202.0,2565.0,0.0,2643.0,359.0,0.0,10.0,9.0,141.0,15.0,199.0
20036822,56.0,25035381.0,1738.0,0.0,70.0,0.0,0.0,1.0,6.0,35.0,7.0,14.0
20036824,243.0,319467198.0,64892.0,0.0,4338.0,170.0,0.0,275.0,63.0,502.0,198.0,116.0
20036826,628.0,789635250.0,17751.0,0.0,7454.0,0.0,2.0,167.0,100.0,693.0,158.0,488.0
20036834,5083.0,1360615375.0,52175.0,0.0,41499.0,0.0,0.0,0.0,101.0,138.0,80.0,248.0
20036836,64.0,39974918.0,97172.0,0.0,2220.0,0.0,0.0,12.0,25.0,157.0,35.0,116.0
20036839,15.0,18301.0,66.0,0.0,22.0,0.0,0.0,0.0,1.0,2.0,1.0,13.0
20036846,219.0,15641653.0,2890.0,0.0,1114.0,0.0,1.0,7.0,39.0,153.0,43.0,176.0
20036847,465.0,159237574.0,15796.0,0.0,389.0,0.0,0.0,15.0,59.0,479.0,198.0,117.0
20036857,23.0,9968626.0,92.0,0.0,62.0,0.0,0.0,6.0,11.0,29.0,14.0,2.0
20036862,121.0,180380399.0,27933.0,0.0,2025.0,0.0,1.0,1.0,10.0,189.0,8.0,90.0
20036883,271.0,31401557.0,3447.0,0.0,949.0,0.0,1.0,8.0,107.0,127.0,97.0,102.0
20036888,4.0,5698477.0,1653.0,0.0,27.0,0.0,0.0,3.0,0.0,30.0,3.0,2.0
20036894,18.0,1099588.0,886.0,0.0,118.0,0.0,0.0,2.0,8.0,17.0,9.0,28.0
20036897,1.0,201.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20036902,275.0,119302270.0,11640.0,0.0,2018.0,0.0,0.0,12.0,19.0,198.0,24.0,181.0
20036912,54.0,114561441.0,2668.0,0.0,1718.0,0.0,0.0,2.0,78.0,249.0,62.0,43.0
20036920,258.0,82987145.0,76103.0,0.0,908.0,0.0,0.0,18.0,13.0,690.0,571.0,352.0
20036925,1.0,0.0,87.0,0.0,13.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
20036937,498.0,281644916.0,11202.0,0.0,3178.0,0.0,2.0,260.0,68.0,562.0,189.0,201.0
20036948,17.0,242686.0,388.0,0.0,114.0,0.0,0.0,0.0,8.0,13.0,7.0,31.0
20036964,263.0,315791817.0,78205.0,0.0,3443.0,271.0,1.0,73.0,81.0,387.0,93.0,260.0
20036978,113.0,384528.0,374.0,0.0,167.0,0.0,0.0,0.0,9.0,20.0,9.0,47.0
20036985,54.0,156273513.0,42385.0,0.0,1459.0,0.0,1.0,18.0,15.0,227.0,23.0,47.0
20036989,677.0,826387733.0,136992.0,0.0,10273.0,65.0,0.0,696.0,333.0,1508.0,645.0,758.0
20036990,476.0,78819853.0,34054.0,0.0,791.0,260.0,0.0,3.0,19.0,104.0,20.0,9.0
20036995,23.0,60008.0,254.0,0.0,291.0,0.0,0.0,0.0,5.0,6.0,5.0,3.0
20037003,508.0,105735789.0,117615.0,0.0,4331.0,0.0,0.0,246.0,83.0,582.0,339.0,168.0
20037005,34.0,29489743.0,2052.0,0.0,994.0,0.0,0.0,3.0,29.0,68.0,22.0,19.0
20037021,99.0,445747.0,283.0,0.0,248.0,0.0,0.0,0.0,15.0,30.0,15.0,26.0
20037041,41.0,17779355.0,368.0,0.0,107.0,0.0,0.0,14.0,16.0,49.0,18.0,45.0
20037042,2.0,142577668.0,74917.0,0.0,1166.0,0.0,0.0,8.0,13.0,98.0,13.0,40.0
20037043,88.0,114574965.0,31890.0,0.0,1153.0,0.0,1.0,46.0,31.0,230.0,60.0,87.0
20037051,198.0,643668465.0,141965.0,0.0,4796.0,0.0,0.0,69.0,66.0,492.0,75.0,345.0
20037062,71.0,200458557.0,22187.0,0.0,2067.0,0.0,0.0,7.0,54.0,152.0,38.0,49.0
20037064,2.0,218605.0,131.0,0.0,62.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0
20037072,75.0,41067591.0,41653.0,0.0,1646.0,0.0,0.0,1.0,44.0,117.0,41.0,56.0
20037082,284.0,104097051.0,5026.0,0.0,1424.0,0.0,4.0,13.0,163.0,529.0,162.0,191.0
20037090,91.0,242413089.0,41776.0,0.0,2165.0,0.0,0.0,17.0,21.0,166.0,29.0,30.0
20037092,21.0,5563703.0,113.0,0.0,80.0,0.0,0.0,0.0,4.0,18.0,5.0,0.0
20037096,128.0,96198063.0,16191.0,0.0,1798.0,0.0,3.0,52.0,51.0,236.0,59.0,21.0
20037098,313.0,222903941.0,4153.0,0.0,3436.0,0.0,17.0,105.0,104.0,474.0,165.0,62.0
20037101,358.0,191391760.0,4138.0,0.0,2444.0,0.0,2.0,18.0,50.0,320.0,53.0,126.0
20037104,134.0,624277.0,490.0,0.0,159.0,0.0,0.0,0.0,12.0,25.0,9.0,51.0
20037113,1743.0,445414545.0,75564.0,0.0,5024.0,296.0,0.0,37.0,104.0,578.0,96.0,874.0
20037120,1.0,2666081.0,15.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0
20037121,11.0,863912.0,140.0,0.0,7.0,0.0,0.0,1.0,0.0,7.0,1.0,4.0
20037122,5874.0,700683929.0,41556.0,0.0,9161.0,0.0,0.0,97.0,160.0,277.0,217.0,2.0
20037130,232.0,479955943.0,4573.0,0.0,4413.0,0.0,7.0,192.0,184.0,607.0,244.0,218.0
20037146,93.0,203086485.0,36542.0,0.0,2339.0,217.0,0.0,19.0,12.0,172.0,20.0,27.0
20037151,258.0,367480044.0,16338.0,0.0,1828.0,0.0,0.0,8.0,119.0,502.0,86.0,57.0
20037159,77.0,22979378.0,776.0,0.0,1220.0,0.0,1.0,6.0,45.0,86.0,42.0,26.0
20037167,498.0,31332342.0,24392.0,0.0,73.0,0.0,0.0,179.0,292.0,676.0,495.0,0.0
20037169,13.0,958653.0,568.0,0.0,97.0,0.0,0.0,0.0,1.0,16.0,1.0,3.0
20037170,145.0,401310776.0,17254.0,0.0,4034.0,0.0,4.0,17.0,36.0,420.0,48.0,89.0
20037177,110.0,339076963.0,141965.0,0.0,3466.0,0.0,2.0,28.0,65.0,411.0,63.0,275.0
20037185,354.0,1598553500.0,113513.0,0.0,37.0,0.0,0.0,0.0,2.0,48.0,2.0,3663.0
20037191,7.0,368160.0,3274.0,0.0,246.0,0.0,0.0,0.0,1.0,14.0,1.0,50.0
20037198,36.0,513708.0,719.0,0.0,146.0,0.0,0.0,0.0,0.0,7.0,0.0,54.0
20037200,183.0,469216648.0,134161.0,0.0,4084.0,100.0,0.0,76.0,111.0,438.0,123.0,180.0
20037203,39.0,47920531.0,23591.0,0.0,573.0,0.0,0.0,3.0,29.0,80.0,26.0,18.0
20037209,187.0,23395531.0,6908.0,0.0,854.0,0.0,0.0,10.0,25.0,166.0,36.0,120.0
20037226,6048.0,1019451838.0,43863.0,0.0,52.0,0.0,0.0,0.0,476.0,490.0,456.0,1079.0
20037237,8.0,18134835.0,40077.0,0.0,169.0,0.0,0.0,22.0,5.0,44.0,19.0,2.0
20037239,2.0,2639437.0,1814.0,0.0,141.0,0.0,0.0,0.0,0.0,26.0,0.0,59.0
20037241,132.0,12508313.0,2733.0,0.0,979.0,0.0,0.0,2.0,52.0,133.0,53.0,188.0
20037244,106.0,579555890.0,33455.0,0.0,4832.0,0.0,0.0,35.0,44.0,402.0,56.0,119.0
20037245,339.0,460248050.0,16156.0,0.0,4444.0,0.0,0.0,482.0,80.0,803.0,344.0,129.0
20037256,263.0,247094617.0,66849.0,0.0,2427.0,0.0,0.0,0.0,45.0,223.0,26.0,19.0
20037261,137.0,46686225.0,1565.0,0.0,71.0,0.0,0.0,3.0,47.0,122.0,41.0,5.0
20037273,43.0,73583215.0,40716.0,0.0,581.0,0.0,0.0,0.0,8.0,50.0,5.0,25.0
20037279,43.0,5235011.0,10767.0,0.0,121.0,0.0,2.0,3.0,8.0,44.0,11.0,24.0
20037281,12921.0,904653798.0,50787.0,0.0,39.0,0.0,0.0,0.0,6.0,19.0,7.0,0.0
20037285,20.0,10129415.0,47357.0,0.0,6.0,0.0,0.0,9.0,15.0,40.0,21.0,0.0
20037287,2.0,6187717.0,72.0,0.0,91.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0
20037295,422.0,402982730.0,146771.0,0.0,4694.0,0.0,1.0,121.0,13.0,372.0,77.0,72.0
20037297,928.0,100991067.0,32858.0,0.0,461.0,0.0,0.0,122.0,862.0,718.0,685.0,0.0
20037306,775.0,827648444.0,355150.0,0.0,6843.0,0.0,3.0,137.0,199.0,902.0,324.0,283.0
20037314,659.0,558515496.0,65961.0,0.0,9013.0,0.0,0.0,116.0,229.0,1161.0,492.0,387.0
20037324,4.0,2258760.0,36.0,0.0,11.0,0.0,0.0,0.0,1.0,5.0,1.0,13.0
20037325,189.0,10985098.0,3883.0,0.0,1143.0,0.0,0.0,0.0,15.0,128.0,15.0,165.0
20037327,5.0,14884.0,71.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
20037329,9.0,167011872.0,1012.0,0.0,1621.0,0.0,1.0,19.0,59.0,150.0,44.0,23.0
20037331,69.0,86482202.0,887.0,0.0,411.0,0.0,0.0,1.0,19.0,61.0,13.0,26.0
20037337,280.0,41387262.0,32181.0,0.0,134.0,0.0,2.0,3.0,14.0,137.0,15.0,30.0
20037345,1020.0,461711803.0,1831.0,0.0,9088.0,0.0,0.0,39.0,171.0,120.0,181.0,7.0
20037353,194.0,73899108.0,3154.0,0.0,451.0,0.0,2.0,25.0,54.0,208.0,59.0,132.0
20037355,4.0,23302778.0,124.0,0.0,233.0,0.0,0.0,2.0,0.0,17.0,1.0,1.0
20037359,582.0,606612467.0,39059.0,0.0,4701.0,0.0,1.0,38.0,100.0,707.0,77.0,205.0
20037364,224.0,59862054.0,32788.0,0.0,5642.0,0.0,0.0,0.0,3.0,255.0,164.0,1995.0
20037366,226.0,4513453.0,58676.0,0.0,180.0,0.0,1.0,243.0,10.0,540.0,200.0,2.0
20037384,15.0,13616932.0,9817.0,0.0,33.0,0.0,0.0,3.0,4.0,34.0,8.0,7.0
20037391,49.0,197681251.0,46869.0,0.0,3473.0,0.0,0.0,7.0,23.0,332.0,23.0,400.0
20037396,27.0,16876836.0,81.0,0.0,115.0,0.0,0.0,0.0,12.0,27.0,8.0,3.0
20037397,18.0,11566572.0,10043.0,0.0,99.0,0.0,3.0,13.0,3.0,29.0,11.0,1.0
20037399,783.0,791527811.0,510027.0,0.0,6344.0,0.0,0.0,168.0,136.0,734.0,174.0,119.0
20037404,34.0,7335747.0,810.0,0.0,139.0,0.0,0.0,0.0,10.0,33.0,8.0,23.0
20037405,21.0,103206899.0,1715.0,0.0,1177.0,0.0,0.0,12.0,13.0,79.0,12.0,226.0
20037422,1.0,649.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
20037428,15.0,1334498.0,11949.0,0.0,242.0,0.0,0.0,0.0,10.0,40.0,8.0,79.0
20037436,16.0,51025256.0,11237.0,0.0,363.0,0.0,0.0,70.0,8.0,217.0,39.0,13.0
20037444,1267.0,552315708.0,35432.0,0.0,6693.0,0.0,9.0,534.0,209.0,1247.0,484.0,185.0
20037451,205.0,2579365.0,2056.0,0.0,453.0,0.0,0.0,0.0,21.0,67.0,22.0,103.0
20037452,1.0,742315.0,44.0,0.0,4.0,0.0,0.0,2.0,1.0,10.0,2.0,8.0
20037458,76.0,46349665.0,461.0,0.0,394.0,0.0,0.0,7.0,5.0,22.0,9.0,2.0
20037466,324.0,525893994.0,75200.0,0.0,5996.0,0.0,0.0,36.0,189.0,642.0,159.0,247.0
20037468,30.0,24383721.0,19140.0,0.0,25.0,0.0,0.0,16.0,12.0,52.0,22.0,8.0
20037478,2392.0,307191151.0,51816.0,0.0,181.0,0.0,0.0,185.0,73.0,303.0,212.0,7.0
20037479,406.0,8424074.0,10224.0,0.0,13.0,0.0,0.0,71.0,421.0,419.0,402.0,0.0
20037481,170.0,70645831.0,80042.0,0.0,130.0,0.0,1.0,9.0,68.0,220.0,54.0,124.0
20037486,11.0,9149997.0,35562.0,0.0,698.0,0.0,0.0,0.0,8.0,115.0,7.0,84.0
20037490,33.0,71972634.0,28475.0,0.0,768.0,0.0,0.0,12.0,16.0,77.0,16.0,125.0
20037492,324.0,202046027.0,53684.0,0.0,4770.0,0.0,0.0,244.0,135.0,919.0,466.0,239.0
20037493,64.0,194741693.0,2068.0,0.0,931.0,0.0,1.0,6.0,29.0,121.0,29.0,115.0
20037495,26.0,17983128.0,132.0,0.0,327.0,0.0,0.0,2.0,10.0,30.0,10.0,5.0
20037499,366.0,38960347.0,863.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
20037502,124.0,88577252.0,10257.0,0.0,636.0,0.0,0.0,7.0,21.0,114.0,18.0,14.0
20037504,74.0,358990239.0,5061.0,0.0,4222.0,0.0,2.0,161.0,70.0,494.0,131.0,375.0
20037528,251.0,243488532.0,10531.0,0.0,2539.0,0.0,4.0,64.0,54.0,267.0,71.0,126.0
20037537,288.0,129510120.0,1594.0,0.0,1161.0,0.0,3.0,22.0,64.0,265.0,61.0,75.0
20037548,174.0,268161407.0,82338.0,0.0,2260.0,0.0,1.0,82.0,33.0,308.0,80.0,382.0
20037559,107.0,221328.0,281.0,0.0,220.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0
20037567,62.0,292664199.0,1603.0,0.0,2068.0,0.0,0.0,3.0,26.0,138.0,21.0,52.0
20037578,6.0,2723499.0,11004.0,0.0,439.0,0.0,0.0,0.0,6.0,37.0,4.0,55.0
20037588,266.0,150187260.0,75675.0,0.0,1250.0,0.0,0.0,153.0,50.0,214.0,144.0,0.0
20037589,22.0,1313660.0,207.0,0.0,30.0,0.0,0.0,0.0,4.0,25.0,3.0,12.0
20037591,2.0,2178680.0,20364.0,0.0,297.0,0.0,0.0,0.0,4.0,21.0,4.0,19.0
20037613,180.0,17876848.0,2819.0,0.0,760.0,0.0,0.0,6.0,43.0,142.0,45.0,61.0
20037619,166.0,114830243.0,812.0,0.0,927.0,0.0,0.0,4.0,32.0,91.0,23.0,5.0
20037622,45.0,2195014.0,404.0,0.0,104.0,0.0,0.0,0.0,5.0,17.0,6.0,24.0
20037624,8.0,35065.0,109.0,0.0,28.0,0.0,0.0,0.0,8.0,11.0,8.0,16.0
20037634,262.0,74752787.0,5794.0,0.0,2015.0,0.0,1.0,29.0,76.0,237.0,90.0,146.0
20037638,21.0,12464626.0,199512.0,0.0,104.0,0.0,0.0,0.0,3.0,13.0,3.0,274.0
20037646,112.0,299421655.0,82628.0,0.0,2792.0,0.0,0.0,29.0,55.0,375.0,65.0,56.0
20037651,115.0,114096948.0,61369.0,0.0,621.0,0.0,0.0,4.0,47.0,192.0,40.0,521.0
20037665,43.0,221385.0,124.0,0.0,69.0,0.0,0.0,0.0,2.0,7.0,2.0,7.0
20037681,402.0,293502818.0,84636.0,0.0,2765.0,0.0,1.0,221.0,76.0,436.0,153.0,38.0
20037682,146.0,283760347.0,130802.0,0.0,3381.0,0.0,5.0,160.0,77.0,559.0,170.0,176.0
20037689,296.0,242143334.0,38353.0,0.0,2658.0,0.0,0.0,82.0,67.0,281.0,92.0,112.0
20037692,1.0,74325.0,51.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
20037695,5027.0,1294470713.0,79545.0,0.0,18.0,0.0,0.0,0.0,31.0,109.0,35.0,0.0
20037697,222.0,213431512.0,42994.0,0.0,1955.0,0.0,4.0,162.0,38.0,360.0,106.0,404.0
20037703,296.0,143572622.0,26136.0,0.0,1049.0,0.0,19.0,74.0,147.0,526.0,170.0,67.0
20037704,3.0,6691501.0,5871.0,0.0,13.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0
20037718,133.0,57422333.0,14375.0,0.0,570.0,0.0,0.0,3.0,17.0,112.0,20.0,2.0
20037722,94.0,158024553.0,71356.0,0.0,1612.0,0.0,0.0,122.0,25.0,234.0,87.0,509.0
20037773,89.0,220182.0,307.0,0.0,190.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
20037774,105.0,14412406.0,355.0,0.0,236.0,0.0,0.0,1.0,13.0,52.0,14.0,14.0
20037776,395.0,131592478.0,43695.0,0.0,2180.0,0.0,6.0,45.0,56.0,372.0,70.0,61.0
20037789,15.0,22165193.0,103.0,0.0,174.0,0.0,0.0,6.0,0.0,15.0,5.0,1.0
20037792,42.0,31824475.0,170511.0,0.0,30.0,0.0,0.0,17.0,1.0,70.0,21.0,619.0
20037801,21.0,289262.0,494.0,0.0,167.0,0.0,0.0,0.0,4.0,23.0,4.0,58.0
20037803,330.0,379407594.0,10288.0,0.0,3824.0,0.0,0.0,102.0,65.0,407.0,102.0,128.0
20037818,2178.0,1493696814.0,101623.0,0.0,39.0,0.0,0.0,0.0,26.0,79.0,24.0,10445.0
20037821,30.0,153688048.0,18504.0,0.0,1333.0,0.0,0.0,6.0,9.0,222.0,11.0,105.0
20037824,24.0,893627.0,386.0,0.0,112.0,0.0,0.0,0.0,8.0,47.0,8.0,31.0
20037829,320.0,150963638.0,3231.0,0.0,4996.0,0.0,0.0,69.0,190.0,528.0,325.0,106.0
20037831,23.0,61499.0,3373.0,0.0,1.0,0.0,1.0,16.0,1.0,14.0,10.0,0.0
20037833,47.0,90365660.0,1433.0,0.0,789.0,0.0,0.0,4.0,14.0,87.0,15.0,25.0
20037835,1.0,20036769.0,111.0,0.0,146.0,0.0,0.0,1.0,1.0,7.0,2.0,2.0
20037842,154.0,539456526.0,135667.0,0.0,6761.0,3.0,0.0,241.0,58.0,678.0,199.0,1146.0
20037846,172.0,314853690.0,6413.0,0.0,3813.0,0.0,0.0,52.0,49.0,362.0,63.0,304.0
20037852,60.0,212760016.0,93861.0,0.0,1569.0,0.0,0.0,7.0,4.0,112.0,5.0,613.0
20037861,15.0,223103.0,2184.0,0.0,105.0,0.0,0.0,0.0,4.0,16.0,4.0,18.0
20037876,141.0,255625989.0,42372.0,0.0,2591.0,0.0,2.0,74.0,64.0,310.0,74.0,59.0
20037886,84.0,88791987.0,8484.0,0.0,888.0,0.0,0.0,34.0,17.0,108.0,24.0,18.0
20037894,7316.0,470762299.0,22208.0,0.0,293.0,0.0,0.0,121.0,227.0,400.0,310.0,8.0
20037897,168.0,10050230.0,2330.0,0.0,255.0,0.0,0.0,3.0,14.0,46.0,15.0,28.0
20037901,268.0,396529112.0,202296.0,0.0,2398.0,0.0,0.0,10.0,39.0,352.0,42.0,223.0
20037912,25.0,29150197.0,211.0,0.0,152.0,0.0,0.0,11.0,16.0,91.0,15.0,13.0
20037918,120.0,71419392.0,61902.0,0.0,749.0,0.0,0.0,15.0,62.0,151.0,33.0,24.0
20037919,4.0,2815.0,23.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
20037934,29.0,9871579.0,3755.0,0.0,642.0,0.0,0.0,0.0,6.0,64.0,7.0,66.0
20037939,12.0,1596632.0,47.0,0.0,5.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0
20037940,288.0,628960744.0,348570.0,0.0,6022.0,10.0,0.0,80.0,143.0,465.0,121.0,817.0
20037954,831.0,257117887.0,56725.0,0.0,2512.0,0.0,7.0,149.0,120.0,473.0,195.0,38.0
20037955,11.0,7119151.0,25526.0,0.0,160.0,0.0,0.0,3.0,8.0,31.0,10.0,1.0
20037960,148.0,1406999208.0,105658.0,0.0,7642.0,0.0,0.0,0.0,1.0,36.0,2.0,0.0
20037966,7.0,826629.0,179762.0,0.0,127.0,0.0,0.0,3.0,0.0,53.0,3.0,0.0
20037968,93.0,6045595.0,1033.0,0.0,513.0,0.0,0.0,0.0,19.0,49.0,18.0,2.0
20037978,273.0,259197836.0,13981.0,0.0,1835.0,0.0,6.0,10.0,42.0,315.0,39.0,161.0
20037985,91.0,137514644.0,61656.0,0.0,949.0,0.0,0.0,5.0,21.0,143.0,18.0,28.0
20037992,500.0,423104724.0,38916.0,0.0,4149.0,0.0,3.0,222.0,233.0,762.0,234.0,177.0
20037993,260.0,574655421.0,54647.0,0.0,6138.0,0.0,0.0,221.0,148.0,912.0,218.0,450.0
20037995,21.0,81105977.0,10464.0,0.0,841.0,0.0,0.0,6.0,25.0,83.0,22.0,5.0
20037997,113.0,91684185.0,21090.0,0.0,907.0,0.0,0.0,6.0,31.0,135.0,24.0,19.0
20038002,28.0,46063.0,100.0,0.0,22.0,0.0,0.0,0.0,20.0,22.0,20.0,19.0
20038003,190.0,31959764.0,6774.0,0.0,1660.0,0.0,0.0,2.0,28.0,204.0,34.0,397.0
20038010,1564.0,414381810.0,151694.0,0.0,5060.0,0.0,16.0,252.0,145.0,1366.0,484.0,377.0
20038012,56.0,67099703.0,2195.0,0.0,1260.0,0.0,0.0,22.0,11.0,130.0,28.0,77.0
20038023,35.0,43606385.0,27150.0,0.0,1064.0,0.0,0.0,16.0,11.0,76.0,23.0,29.0
20038025,9.0,27303917.0,221.0,0.0,388.0,0.0,0.0,0.0,1.0,19.0,1.0,3.0
20038029,8.0,52362.0,38.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
20038036,116.0,75396969.0,20842.0,0.0,1102.0,0.0,0.0,128.0,51.0,409.0,290.0,88.0
20038046,198.0,3825440.0,901.0,0.0,634.0,0.0,0.0,0.0,44.0,83.0,43.0,89.0
20038048,142.0,226284.0,199279.0,0.0,575.0,0.0,0.0,0.0,5.0,38.0,5.0,5.0
20038050,959.0,605195736.0,317025.0,0.0,6277.0,0.0,0.0,257.0,87.0,887.0,221.0,203.0
20038058,36.0,196567980.0,41990.0,0.0,1024.0,0.0,3.0,12.0,36.0,182.0,34.0,155.0
20038061,169.0,257382667.0,59806.0,0.0,1566.0,0.0,0.0,22.0,21.0,201.0,40.0,420.0
20038065,160.0,85743576.0,63053.0,0.0,993.0,0.0,0.0,23.0,52.0,179.0,54.0,111.0
20038067,53.0,154954718.0,31120.0,0.0,1311.0,0.0,1.0,25.0,69.0,209.0,76.0,123.0
20038070,22.0,49848188.0,1190.0,0.0,767.0,0.0,0.0,0.0,2.0,41.0,2.0,41.0
20038078,377.0,311132662.0,139242.0,0.0,3890.0,337.0,0.0,113.0,66.0,309.0,105.0,194.0
20038082,36.0,3349929.0,1567.0,0.0,315.0,0.0,0.0,0.0,10.0,48.0,9.0,103.0
20038089,527.0,17866746.0,13548.0,0.0,97.0,0.0,0.0,37.0,29.0,145.0,63.0,18.0
20038091,65.0,8673004.0,2381.0,0.0,1059.0,0.0,0.0,0.0,70.0,146.0,66.0,140.0
20038102,64.0,4182801.0,954.0,0.0,260.0,0.0,0.0,2.0,10.0,54.0,12.0,16.0
20038119,15.0,24657915.0,20403.0,0.0,390.0,0.0,0.0,10.0,16.0,62.0,17.0,3.0
20038120,148.0,77097818.0,2091.0,0.0,445.0,0.0,0.0,4.0,47.0,127.0,37.0,14.0
20038121,4.0,62245170.0,6196.0,0.0,473.0,0.0,0.0,5.0,4.0,46.0,9.0,156.0
20038123,138.0,42074775.0,54938.0,0.0,329.0,0.0,0.0,142.0,22.0,249.0,109.0,339.0
20038139,115.0,468007832.0,90051.0,0.0,4383.0,0.0,0.0,71.0,108.0,313.0,76.0,312.0
20038148,2.0,84261.0,252.0,0.0,91.0,0.0,0.0,0.0,1.0,5.0,1.0,28.0
20038149,126.0,212171607.0,89297.0,0.0,3017.0,0.0,0.0,131.0,121.0,442.0,174.0,125.0
20038150,626.0,54042560.0,27757.0,0.0,719.0,0.0,0.0,68.0,314.0,453.0,402.0,6.0
20038154,14.0,15210903.0,7200.0,0.0,220.0,0.0,0.0,22.0,5.0,64.0,20.0,39.0
20038157,2023.0,275610936.0,37098.0,0.0,781.0,0.0,0.0,64.0,138.0,193.0,186.0,0.0
20038169,177.0,12804521.0,1249.0,0.0,386.0,0.0,0.0,7.0,14.0,104.0,19.0,31.0
20038171,2.0,72910.0,14.0,0.0,6.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0
20038173,44.0,72879374.0,4268.0,0.0,603.0,0.0,2.0,41.0,5.0,55.0,22.0,5.0
20038177,486.0,336173181.0,89775.0,0.0,2710.0,0.0,1.0,10.0,30.0,242.0,31.0,44.0
20038181,13.0,58870090.0,1793.0,0.0,847.0,94.0,0.0,0.0,0.0,46.0,0.0,114.0
20038184,44.0,22193584.0,63249.0,0.0,464.0,0.0,0.0,7.0,4.0,81.0,10.0,124.0
20038192,40.0,25087482.0,31813.0,0.0,671.0,0.0,0.0,5.0,30.0,69.0,28.0,18.0
20038197,13.0,1919328.0,1163.0,0.0,347.0,0.0,0.0,0.0,3.0,41.0,3.0,75.0
20038198,62.0,106994224.0,64532.0,0.0,1558.0,0.0,0.0,2.0,9.0,82.0,10.0,17.0
20038202,99.0,194781356.0,49901.0,0.0,2715.0,0.0,0.0,2.0,31.0,269.0,25.0,667.0
20038203,4810.0,583733145.0,54200.0,0.0,1484.0,0.0,0.0,78.0,33.0,321.0,98.0,983.0
20038218,229.0,438817176.0,45255.0,0.0,4444.0,0.0,1.0,75.0,74.0,412.0,100.0,232.0
20038226,26.0,36833405.0,219.0,0.0,290.0,0.0,0.0,1.0,19.0,29.0,14.0,3.0
20038228,508.0,15389905.0,5635.0,0.0,1098.0,0.0,0.0,1.0,38.0,126.0,33.0,99.0
20038234,32.0,217715642.0,2786.0,0.0,2370.0,0.0,1.0,32.0,45.0,218.0,57.0,60.0
20038237,25.0,25953965.0,181.0,0.0,143.0,210.0,0.0,14.0,7.0,43.0,16.0,14.0
20038238,501.0,17791390.0,21575.0,0.0,1554.0,0.0,1.0,2.0,73.0,169.0,77.0,250.0
20038241,53.0,18865380.0,23114.0,0.0,45.0,0.0,0.0,1.0,20.0,59.0,18.0,131.0
20038242,230.0,321057959.0,12253.0,0.0,2942.0,0.0,7.0,133.0,76.0,490.0,149.0,140.0
20038246,4748.0,295321291.0,55075.0,0.0,529.0,0.0,0.0,88.0,147.0,217.0,186.0,0.0
20038248,120.0,209811515.0,63408.0,0.0,1060.0,0.0,0.0,27.0,80.0,523.0,75.0,90.0
20038261,23.0,14272969.0,1043.0,0.0,79.0,0.0,0.0,4.0,4.0,28.0,7.0,12.0
20038262,953.0,113409606.0,9384.0,0.0,1876.0,0.0,4.0,157.0,191.0,572.0,308.0,183.0
20038280,89.0,1967110.0,547.0,0.0,127.0,0.0,0.0,0.0,2.0,18.0,2.0,52.0
20038284,491.0,92737389.0,6002.0,0.0,690.0,0.0,1.0,14.0,7.0,103.0,16.0,146.0
20038286,262.0,115490383.0,60131.0,0.0,2804.0,0.0,0.0,177.0,33.0,414.0,294.0,151.0
20038288,13.0,30803470.0,2267.0,0.0,278.0,0.0,0.0,25.0,4.0,50.0,17.0,11.0
20038298,1841.0,403578789.0,52068.0,0.0,922.0,0.0,0.0,0.0,22.0,114.0,19.0,0.0
20038311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20038314,5.0,3155168.0,9.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,4.0,0.0
20038316,113.0,219844802.0,36567.0,0.0,2529.0,0.0,0.0,49.0,35.0,193.0,50.0,91.0
20038318,38.0,139294067.0,29440.0,0.0,1206.0,0.0,2.0,56.0,29.0,194.0,44.0,38.0
20038329,26.0,35529484.0,4701.0,0.0,586.0,0.0,1.0,1.0,8.0,97.0,6.0,122.0
20038330,134.0,123722422.0,1295.0,0.0,655.0,0.0,1.0,4.0,16.0,98.0,20.0,40.0
20038334,45.0,174704205.0,2007.0,0.0,1443.0,0.0,2.0,9.0,24.0,85.0,16.0,81.0
