actor_account,total_party_time,guild_join_count,average_party_time
20020356,6865.0,0.0,1373.0
20020365,11179.0,0.0,3726.3333333333335
20020368,99443.0,0.0,3977.72
20020370,7599.0,3.0,2533.0
20020371,9095.0,0.0,2273.75
20020374,15892.0,0.0,3178.4
20020393,44637.0,0.0,2479.8333333333335
20020403,108.0,0.0,54.0
20020410,5008.0,1.0,1669.3333333333333
20020413,50753.0,0.0,2985.470588235294
20020423,28599.0,0.0,3574.875
20020427,23583.0,1.0,1684.5
20020438,8641.0,0.0,4320.5
20020441,10191.0,2.0,1273.875
20020451,5996.0,1.0,749.5
20020457,9356.0,0.0,1559.3333333333333
20020465,17284.0,0.0,2160.5
20020476,14129.0,0.0,14129.0
20020478,21420.0,0.0,21420.0
20020484,15619.0,0.0,1735.4444444444443
20020488,22947.0,0.0,3278.1428571428573
20020491,21419.0,1.0,2141.9
20020500,3024.0,3.0,3024.0
20020508,34524.0,0.0,3452.4
20020519,5862.0,0.0,2931.0
20020529,7370.0,0.0,7370.0
20020533,1414.0,1.0,1414.0
20020551,30583.0,0.0,30583.0
20020555,6344.0,0.0,1268.8
20020564,47375.0,0.0,3158.3333333333335
20020568,25353.0,1.0,4225.5
20020570,2676.0,0.0,2676.0
20020573,13199.0,0.0,3299.75
20020576,12640.0,0.0,4213.333333333333
20020586,46386.0,0.0,4216.909090909091
20020595,13025.0,0.0,2170.8333333333335
20020611,510.0,0.0,510.0
20020618,29233.0,0.0,4176.142857142857
20020628,87961.0,0.0,4398.05
20020631,16537.0,0.0,2756.1666666666665
20020634,45445.0,0.0,5680.625
20020641,25319.0,0.0,8439.666666666666
20020650,3168.0,0.0,1584.0
20020656,726.0,0.0,726.0
20020658,60971.0,1.0,3387.277777777778
20020659,14902.0,0.0,2483.6666666666665
20020662,26393.0,0.0,1466.2777777777778
20020666,9126.0,0.0,2281.5
20020670,30393.0,0.0,6078.6
20020671,11681.0,0.0,5840.5
20020673,824.0,0.0,824.0
20020677,86914.0,0.0,2997.0344827586205
20020678,34686.0,0.0,2477.5714285714284
20020681,4138.0,0.0,4138.0
20020684,7460.0,0.0,219.41176470588235
20020690,27736.0,0.0,3467.0
20020691,9477.0,0.0,4738.5
20020698,776.0,0.0,388.0
20020702,1606.0,0.0,1606.0
20020703,83660.0,0.0,5577.333333333333
20020709,822.0,0.0,411.0
20020715,47790.0,0.0,2655.0
20020717,502.0,0.0,502.0
20020722,22672.0,0.0,5668.0
20020729,46786.0,0.0,3598.923076923077
20020731,24903.0,1.0,4150.5
20020734,45428.0,0.0,7571.333333333333
20020743,89871.0,2.0,2723.3636363636365
20020749,4965.0,0.0,2482.5
20020751,14826.0,0.0,4942.0
20020759,183.0,0.0,183.0
20020769,28372.0,0.0,4728.666666666667
20020782,189549.0,0.0,31591.5
20020791,986.0,0.0,986.0
20020794,85582.0,0.0,5348.875
20020800,11102.0,0.0,1233.5555555555557
20020801,32408.0,0.0,5401.333333333333
20020804,19260.0,0.0,4815.0
20020808,76266.0,0.0,7626.6
20020817,83784.0,2.0,4409.684210526316
20020832,16540.0,0.0,8270.0
20020838,61979.0,0.0,2383.8076923076924
20020847,143791.0,0.0,35947.75
20020852,4298.0,0.0,4298.0
20020860,6415.0,0.0,6415.0
20020868,48882.0,0.0,9776.4
20020886,30845.0,0.0,4406.428571428572
20020892,3772.0,0.0,3772.0
20020906,33075.0,0.0,2756.25
20020917,47132.0,0.0,3142.133333333333
20020920,5363.0,0.0,2681.5
20020921,298.0,0.0,298.0
20020937,12450.0,0.0,2075.0
20020965,23309.0,0.0,5827.25
20020973,40357.0,0.0,2882.6428571428573
20020974,40538.0,0.0,2895.5714285714284
20020976,48733.0,0.0,24366.5
20020984,29691.0,1.0,5938.2
20020990,7972.0,0.0,1993.0
20020999,1286.0,0.0,1286.0
20021004,31744.0,0.0,2441.846153846154
20021005,256421.0,0.0,19724.69230769231
20021006,12820.0,0.0,4273.333333333333
20021014,7522.0,0.0,3761.0
20021018,60208.0,0.0,3168.842105263158
20021020,24631.0,1.0,4926.2
20021026,47255.0,0.0,3635.0
20021030,129647.0,0.0,2400.8703703703704
20021034,19627.0,0.0,2453.375
20021042,38909.0,0.0,9727.25
20021050,7226.0,0.0,7226.0
20021054,6056.0,0.0,2018.6666666666667
20021078,59051.0,0.0,8435.857142857143
20021081,6175.0,1.0,1235.0
20021094,45224.0,0.0,3478.769230769231
20021110,124.0,0.0,124.0
20021111,26003.0,0.0,2600.3
20021134,9037.0,0.0,4518.5
20021136,6447.0,0.0,3223.5
20021142,23009.0,0.0,3287.0
20021146,1010.0,0.0,84.16666666666667
20021150,5319.0,0.0,2659.5
20021170,31829.0,0.0,4547.0
20021177,50393.0,0.0,3599.5
20021182,1886.0,0.0,1886.0
20021188,26287.0,0.0,3755.285714285714
20021189,1171.0,0.0,292.75
20021191,14956.0,2.0,3739.0
20021212,24924.0,0.0,4154.0
20021221,2371.0,0.0,1185.5
20021222,191514.0,1.0,2519.9210526315787
20021224,60787.0,1.0,3039.35
20021254,992.0,0.0,992.0
20021255,15666.0,0.0,7833.0
20021265,48991.0,0.0,2226.8636363636365
20021274,8121.0,0.0,2030.25
20021280,20411.0,0.0,3401.8333333333335
20021285,14386.0,0.0,1106.6153846153845
20021291,19550.0,0.0,2172.222222222222
20021293,22209.0,1.0,1233.8333333333333
20021300,14525.0,0.0,2075.0
20021301,22100.0,0.0,3157.1428571428573
20021304,8350.0,0.0,8350.0
20021319,7292.0,0.0,1458.4
20021321,13046.0,0.0,3261.5
20021329,52583.0,1.0,2190.9583333333335
20021342,10368.0,1.0,1728.0
20021345,13304.0,0.0,2217.3333333333335
20021350,6607.0,0.0,3303.5
20021360,30465.0,0.0,2343.4615384615386
20021388,16312.0,1.0,2039.0
20021392,36394.0,0.0,6065.666666666667
20021394,14376.0,0.0,7188.0
20021397,70559.0,1.0,2519.964285714286
20021401,108538.0,0.0,7235.866666666667
20021403,25772.0,0.0,2342.909090909091
20021405,37481.0,0.0,1703.6818181818182
20021416,44188.0,0.0,3682.3333333333335
20021426,50600.0,3.0,2811.1111111111113
20021432,9078.0,0.0,2269.5
20021435,33563.0,1.0,3356.3
20021471,33132.0,0.0,4733.142857142857
20021482,7764.0,0.0,2588.0
20021489,4381.0,0.0,625.8571428571429
20021496,16211.0,0.0,2026.375
20021512,24104.0,0.0,1606.9333333333334
20021518,18468.0,0.0,2638.285714285714
20021521,26005.0,0.0,3715.0
20021531,35655.0,1.0,2377.0
20021533,60399.0,0.0,3774.9375
20021537,94464.0,2.0,4723.2
20021541,15141.0,0.0,3028.2
20021542,82912.0,0.0,4877.176470588235
20021545,12836.0,0.0,1283.6
20021564,13597.0,0.0,1942.4285714285713
20021566,885.0,0.0,885.0
20021567,55657.0,0.0,6184.111111111111
20021569,665.0,0.0,665.0
20021575,3651.0,0.0,1217.0
20021583,13714.0,0.0,4571.333333333333
20021588,10007.0,0.0,3335.6666666666665
20021601,53759.0,4.0,2443.590909090909
20021605,32495.0,0.0,5415.833333333333
20021611,58906.0,1.0,1636.2777777777778
20021612,47549.0,0.0,3657.6153846153848
20021620,7984.0,0.0,1996.0
20021622,48566.0,0.0,1942.64
20021651,18894.0,0.0,3149.0
20021654,25398.0,0.0,2822.0
20021660,883.0,0.0,883.0
20021670,2517.0,0.0,2517.0
20021685,4472.0,0.0,2236.0
20021695,17956.0,0.0,8978.0
20021702,3.0,0.0,3.0
20021713,48.0,0.0,48.0
20021716,45592.0,2.0,2279.6
20021731,17133.0,0.0,3426.6
20021738,2332.0,0.0,1166.0
20021748,38649.0,0.0,38649.0
20021756,2506.0,0.0,1253.0
20021760,65876.0,0.0,5988.727272727273
20021762,51464.0,0.0,3027.294117647059
20021801,1425.0,0.0,356.25
20021802,32005.0,0.0,8001.25
20021818,71623.0,0.0,3979.0555555555557
20021825,1192.0,0.0,1192.0
20021836,25116.0,0.0,1932.0
20021841,101664.0,0.0,3630.8571428571427
20021848,91802.0,0.0,5100.111111111111
20021849,51104.0,0.0,2221.913043478261
20021851,7353.0,0.0,1838.25
20021865,39644.0,0.0,2642.9333333333334
20021887,1832.0,2.0,610.6666666666666
20021893,1874.0,1.0,624.6666666666666
20021904,129284.0,0.0,32321.0
20021909,14257.0,0.0,3564.25
20021915,34392.0,0.0,3439.2
20021920,32271.0,3.0,2016.9375
20021927,2368.0,0.0,2368.0
20021930,72989.0,0.0,3841.5263157894738
20021933,21387.0,1.0,2673.375
20021944,7592.0,1.0,7592.0
20021950,32631.0,0.0,2719.25
20021956,7409.0,0.0,1852.25
20021957,8562.0,0.0,1427.0
20021970,4.0,0.0,4.0
20021978,858.0,0.0,858.0
20021979,24883.0,0.0,2764.777777777778
20021983,24104.0,1.0,1339.111111111111
20021984,15240.0,0.0,2177.1428571428573
20021993,5093.0,0.0,1273.25
20022010,304.0,0.0,304.0
20022011,51525.0,1.0,4684.090909090909
20022017,3982.0,0.0,1327.3333333333333
20022026,8436.0,2.0,8436.0
20022038,92074.0,0.0,2001.608695652174
20022041,50071.0,0.0,3576.5
20022052,6827.0,0.0,1137.8333333333333
20022057,34.0,0.0,17.0
20022064,177.0,0.0,177.0
20022078,408.0,0.0,204.0
20022079,645.0,0.0,645.0
20022089,29786.0,2.0,4255.142857142857
20022095,26599.0,0.0,2659.9
20022098,69951.0,0.0,3497.55
20022101,27251.0,0.0,1703.1875
20022127,1469.0,0.0,1469.0
20022133,13488.0,0.0,1926.857142857143
20022137,31520.0,0.0,6304.0
20022173,4496.0,0.0,642.2857142857143
20022180,16723.0,0.0,3344.6
20022181,14821.0,1.0,4940.333333333333
20022186,561.0,0.0,561.0
20022189,2846.0,0.0,2846.0
20022193,51629.0,1.0,3687.785714285714
20022199,18863.0,0.0,1571.9166666666667
20022202,16821.0,1.0,2803.5
20022219,49620.0,0.0,2918.823529411765
20022224,17106.0,0.0,8553.0
20022231,2581.0,0.0,2581.0
20022242,13487.0,0.0,4495.666666666667
20022243,37549.0,0.0,6258.166666666667
20022268,22028.0,0.0,1835.6666666666667
20022272,28603.0,1.0,3178.1111111111113
20022311,23343.0,0.0,2593.6666666666665
20022323,41814.0,2.0,4646.0
20022327,7827.0,0.0,2609.0
20022328,56897.0,0.0,5172.454545454545
20022334,8118.0,0.0,4059.0
20022347,34289.0,0.0,11429.666666666666
20022352,5629.0,0.0,5629.0
20022355,165.0,0.0,165.0
20022356,11293.0,0.0,5646.5
20022361,407.0,0.0,407.0
20022390,8813.0,0.0,1762.6
20022423,26004.0,0.0,305.9294117647059
20022443,5766.0,0.0,823.7142857142857
20022445,38385.0,1.0,2020.2631578947369
20022446,7646.0,0.0,1274.3333333333333
20022450,74115.0,0.0,4941.0
20022465,61739.0,0.0,1870.878787878788
20022478,182833.0,0.0,4941.4324324324325
20022502,13106.0,0.0,3276.5
20022524,9029.0,0.0,4514.5
20022526,52.0,0.0,52.0
20022535,11472.0,0.0,11472.0
20022537,98339.0,0.0,6146.1875
20022538,64658.0,0.0,1657.8974358974358
20022558,15642.0,0.0,1738.0
20022589,11.0,0.0,11.0
20022595,91205.0,0.0,13029.285714285714
20022602,45774.0,1.0,2409.157894736842
20022610,21361.0,0.0,2136.1
20022624,21077.0,0.0,5269.25
20022632,10947.0,0.0,2736.75
20022634,12663.0,0.0,2110.5
20022651,22458.0,0.0,4491.6
20022672,56677.0,0.0,5667.7
20022677,4057.0,0.0,811.4
20022697,36069.0,1.0,1717.5714285714287
20022707,45467.0,1.0,6495.285714285715
20022721,60377.0,0.0,6037.7
20022726,2480.0,0.0,496.0
20022733,19605.0,0.0,9802.5
20022736,16789.0,0.0,2098.625
20022748,58065.0,0.0,1935.5
20022751,20553.0,0.0,1868.4545454545455
20022771,40698.0,1.0,2543.625
20022776,2601.0,0.0,1300.5
20022790,5980.0,0.0,5980.0
20022795,20899.0,0.0,10449.5
20022797,24869.0,2.0,2763.222222222222
20022800,2931.0,0.0,1465.5
20022811,5325.0,0.0,1331.25
20022814,4404.0,0.0,1101.0
20022823,2329.0,0.0,1164.5
20022827,5772.0,0.0,444.0
20022832,61714.0,1.0,3857.125
20022841,7479.0,0.0,3739.5
20022843,22966.0,1.0,1435.375
20022845,3533.0,0.0,3533.0
20022856,11680.0,1.0,5840.0
20022886,36900.0,0.0,2170.5882352941176
20022889,89.0,0.0,89.0
20022908,53976.0,0.0,10795.2
20022909,5865.0,0.0,1955.0
20022928,415.0,0.0,415.0
20022931,19035.0,0.0,2719.285714285714
20022936,34704.0,0.0,2669.5384615384614
20022940,12619.0,1.0,6309.5
20022944,18547.0,0.0,2318.375
20022953,20675.0,1.0,1590.3846153846155
20022985,285.0,0.0,285.0
20023000,11.0,0.0,11.0
20023004,32891.0,0.0,2740.9166666666665
20023011,15591.0,0.0,3118.2
20023013,15176.0,0.0,2168.0
20023026,33.0,0.0,33.0
20023032,39845.0,0.0,9961.25
20023038,556.0,1.0,556.0
20023040,5199.0,0.0,1733.0
20023049,166871.0,0.0,5056.69696969697
20023055,19067.0,0.0,6355.666666666667
20023061,35141.0,0.0,5020.142857142857
20023069,251.0,0.0,251.0
20023070,5697.0,0.0,138.9512195121951
20023087,3668.0,0.0,1222.6666666666667
20023095,76994.0,0.0,5499.571428571428
20023103,14925.0,0.0,1066.0714285714287
20023104,12070.0,0.0,4023.3333333333335
20023122,14542.0,0.0,1615.7777777777778
20023130,28535.0,0.0,1358.8095238095239
20023131,27094.0,0.0,2709.4
20023137,932.0,0.0,116.5
20023139,32.0,0.0,32.0
20023177,13672.0,1.0,3418.0
20023192,9326.0,0.0,4663.0
20023202,24254.0,0.0,12127.0
20023209,10003.0,1.0,2000.6
20023211,24976.0,0.0,2775.1111111111113
20023215,28556.0,0.0,2039.7142857142858
20023217,7609.0,1.0,1902.25
20023228,7140.0,1.0,1785.0
20023233,2428.0,0.0,607.0
20023239,47217.0,0.0,5902.125
20023241,39568.0,0.0,3956.8
20023242,26241.0,3.0,2018.5384615384614
20023248,1399.0,0.0,1399.0
20023250,14027.0,0.0,4675.666666666667
20023252,7229.0,0.0,7229.0
20023260,27590.0,0.0,4598.333333333333
20023265,99.0,0.0,99.0
20023274,1208.0,0.0,1208.0
20023278,11177.0,0.0,2235.4
20023304,1260.0,0.0,630.0
20023305,61627.0,1.0,6162.7
20023320,5525.0,0.0,1841.6666666666667
20023325,5826.0,0.0,5826.0
20023334,8704.0,0.0,8704.0
20023335,10415.0,0.0,1735.8333333333333
20023342,69998.0,0.0,3333.2380952380954
20023352,1826.0,0.0,1826.0
20023354,15484.0,0.0,3871.0
20023355,22210.0,0.0,22210.0
20023356,11884.0,0.0,1080.3636363636363
20023360,54372.0,0.0,2471.4545454545455
20023362,58927.0,1.0,2562.0434782608695
20023371,34.0,0.0,34.0
20023374,4803.0,0.0,2401.5
20023404,19883.0,0.0,2209.222222222222
20023413,1214.0,1.0,1214.0
20023414,427.0,0.0,213.5
20023452,1280.0,0.0,1280.0
20023455,20831.0,0.0,4166.2
20023478,10081.0,0.0,1440.142857142857
20023486,12559.0,0.0,2511.8
20023487,4901.0,0.0,2450.5
20023490,108146.0,0.0,2040.4905660377358
20023514,14.0,0.0,14.0
20023529,9959.0,0.0,1991.8
20023536,10363.0,0.0,1727.1666666666667
20023555,16529.0,0.0,1836.5555555555557
20023568,4079.0,0.0,4079.0
20023581,34021.0,0.0,2126.3125
20023593,3268.0,0.0,3268.0
20023615,41084.0,0.0,2738.9333333333334
20023625,141863.0,1.0,2781.627450980392
20023627,96876.0,0.0,3588.0
20023635,65288.0,0.0,4080.5
20023650,32301.0,0.0,4614.428571428572
20023655,64170.0,0.0,2790.0
20023658,746.0,0.0,746.0
20023676,10019.0,0.0,2504.75
20023694,47190.0,0.0,4290.0
20023722,38700.0,4.0,1682.608695652174
20023725,56443.0,0.0,5131.181818181818
20023749,4072.0,0.0,2036.0
20023764,8771.0,0.0,4385.5
20023770,20554.0,0.0,1468.142857142857
20023772,16853.0,0.0,8426.5
20023777,4750.0,0.0,4750.0
20023784,2564.0,0.0,1282.0
20023793,4768.0,1.0,2384.0
20023819,2234.0,0.0,1117.0
20023851,4092.0,0.0,1364.0
20023858,1834.0,0.0,917.0
20023868,55365.0,0.0,4258.846153846154
20023878,56456.0,0.0,3320.9411764705883
20023881,3752.0,0.0,1876.0
20023883,29352.0,0.0,2446.0
20023896,13382.0,0.0,3345.5
20023897,11689.0,0.0,974.0833333333334
20023903,18797.0,0.0,1445.923076923077
20023905,24434.0,0.0,4886.8
20023908,37512.0,0.0,2500.8
20023909,16389.0,0.0,4097.25
20023914,38395.0,1.0,3490.4545454545455
20023915,13492.0,0.0,6746.0
20023919,311464.0,0.0,11979.384615384615
20023922,7867.0,0.0,1573.4
20023933,21431.0,0.0,5357.75
20023935,24586.0,0.0,3512.285714285714
20023938,67.0,0.0,67.0
20023944,21398.0,0.0,5349.5
20023945,51019.0,0.0,6377.375
20023951,103136.0,0.0,1909.9259259259259
20023952,302.0,0.0,75.5
20023962,1133.0,0.0,1133.0
20023977,122668.0,0.0,8177.866666666667
20023988,410.0,0.0,410.0
20023992,23801.0,1.0,5950.25
20023996,13580.0,1.0,1508.888888888889
20023999,14640.0,2.0,2440.0
20024007,21685.0,0.0,1807.0833333333333
20024009,20352.0,1.0,3392.0
20024014,30213.0,0.0,1777.235294117647
20024017,172.0,0.0,172.0
20024023,8131.0,0.0,8131.0
20024033,24349.0,0.0,12174.5
20024039,70631.0,1.0,4414.4375
20024055,65292.0,1.0,2511.230769230769
20024058,3777.0,0.0,1888.5
20024075,46010.0,0.0,4182.727272727273
20024092,15136.0,0.0,1513.6
20024097,45292.0,0.0,5032.444444444444
20024104,16994.0,2.0,3398.8
20024113,19081.0,0.0,2385.125
20024114,21456.0,1.0,1430.4
20024121,61637.0,1.0,2801.681818181818
20024133,2813.0,0.0,1406.5
20024134,12876.0,0.0,1609.5
20024150,26846.0,0.0,3355.75
20024161,49622.0,0.0,9924.4
20024194,52389.0,0.0,2910.5
20024195,13956.0,0.0,1395.6
20024198,1403.0,0.0,350.75
20024199,31780.0,0.0,7945.0
20024206,40352.0,0.0,1921.5238095238096
20024224,64267.0,0.0,4016.6875
20024233,23067.0,0.0,2097.0
20024236,1744.0,0.0,872.0
20024239,9664.0,0.0,4832.0
20024253,12478.0,0.0,4159.333333333333
20024256,4148.0,0.0,2074.0
20024267,3368.0,0.0,3368.0
20024276,58644.0,1.0,3086.5263157894738
20024327,33220.0,1.0,2076.25
20024334,4256.0,0.0,2128.0
20024345,2410.0,0.0,2410.0
20024350,51.0,0.0,25.5
20024361,2838.0,1.0,1419.0
20024366,18374.0,0.0,2624.8571428571427
20024397,5918.0,0.0,2959.0
20024426,4813.0,0.0,4813.0
20024427,9642.0,0.0,2410.5
20024432,6774.0,0.0,3387.0
20024435,69106.0,0.0,2382.9655172413795
20024451,6774.0,0.0,1129.0
20024469,28885.0,0.0,4126.428571428572
20024481,2460.0,0.0,1230.0
20024495,3347.0,1.0,3347.0
20024496,49025.0,0.0,2131.521739130435
20024500,3085.0,0.0,3085.0
20024506,36151.0,0.0,3012.5833333333335
20024509,96.0,0.0,96.0
20024515,25968.0,0.0,25968.0
20024526,21213.0,0.0,4242.6
20024531,8295.0,0.0,8295.0
20024546,1724.0,0.0,1724.0
20024552,1338.0,0.0,446.0
20024555,26282.0,1.0,3285.25
20024557,146881.0,0.0,5649.2692307692305
20024559,5640.0,0.0,2820.0
20024572,6326.0,0.0,3163.0
20024581,96499.0,0.0,5361.055555555556
20024587,673.0,0.0,673.0
20024589,45.0,0.0,22.5
20024594,6460.0,0.0,1076.6666666666667
20024597,2442.0,0.0,1221.0
20024599,53534.0,0.0,3345.875
20024608,17871.0,0.0,3574.2
20024619,45087.0,0.0,5009.666666666667
20024627,35444.0,0.0,3544.4
20024633,4516.0,0.0,4516.0
20024659,3651.0,1.0,912.75
20024671,41806.0,0.0,3215.846153846154
20024674,11090.0,0.0,2772.5
20024701,38784.0,0.0,2983.3846153846152
20024702,16734.0,0.0,2390.5714285714284
20024711,155946.0,0.0,10396.4
20024712,41895.0,0.0,2464.4117647058824
20024715,8999.0,0.0,1799.8
20024717,29473.0,0.0,2947.3
20024723,301.0,0.0,301.0
20024736,12564.0,0.0,1794.857142857143
20024744,35428.0,0.0,5904.666666666667
20024745,12540.0,0.0,12540.0
20024760,27843.0,0.0,13921.5
20024763,11105.0,0.0,2776.25
20024766,56301.0,0.0,4021.5
20024775,22270.0,0.0,1713.076923076923
20024778,2801.0,0.0,2801.0
20024794,7.0,0.0,7.0
20024799,13479.0,0.0,2246.5
20024804,2187.0,0.0,2187.0
20024815,2708.0,0.0,451.3333333333333
20024818,79953.0,0.0,19988.25
20024826,16490.0,0.0,5496.666666666667
20024836,13823.0,0.0,1063.3076923076924
20024856,143.0,0.0,143.0
20024872,13419.0,0.0,4473.0
20024891,13829.0,0.0,2304.8333333333335
20024899,8105.0,0.0,4052.5
20024901,8683.0,0.0,1447.1666666666667
20024903,23972.0,0.0,2397.2
20024905,36297.0,0.0,2419.8
20024911,15046.0,0.0,2507.6666666666665
20024929,12506.0,0.0,6253.0
20024939,32599.0,0.0,4657.0
20024952,477.0,0.0,238.5
20024990,87962.0,0.0,3518.48
20024991,43974.0,0.0,1911.9130434782608
20025000,2562.0,0.0,854.0
20025004,14724.0,0.0,4908.0
20025010,112068.0,0.0,6226.0
20025027,11338.0,0.0,1619.7142857142858
20025036,12369.0,1.0,1030.75
20025047,2400.0,0.0,800.0
20025048,1262.0,0.0,1262.0
20025053,4954.0,0.0,4954.0
20025054,95217.0,1.0,47608.5
20025056,89.0,0.0,89.0
20025059,10.0,0.0,10.0
20025092,62060.0,0.0,2298.5185185185187
20025133,30372.0,0.0,5062.0
20025135,8802.0,0.0,2200.5
20025139,11316.0,1.0,2263.2
20025164,55556.0,0.0,2777.8
20025180,25562.0,0.0,4260.333333333333
20025189,23275.0,0.0,2327.5
20025192,7213.0,1.0,1202.1666666666667
20025198,18014.0,0.0,4503.5
20025200,36671.0,0.0,4583.875
20025202,5736.0,0.0,1434.0
20025222,48.0,0.0,48.0
20025225,9814.0,0.0,1090.4444444444443
20025228,2517.0,0.0,629.25
20025229,33796.0,1.0,2599.6923076923076
20025244,2062.0,0.0,687.3333333333334
20025250,25075.0,0.0,4179.166666666667
20025260,15413.0,0.0,1926.625
20025268,4930.0,0.0,1232.5
20025279,74854.0,0.0,4403.176470588235
20025280,25497.0,0.0,4249.5
20025302,22916.0,0.0,2083.2727272727275
20025318,15805.0,2.0,2257.8571428571427
20025329,9369.0,0.0,2342.25
20025338,4808.0,0.0,1202.0
20025341,27878.0,0.0,1991.2857142857142
20025349,50667.0,0.0,2666.684210526316
20025350,19987.0,0.0,3997.4
20025354,11405.0,0.0,3801.6666666666665
20025357,14186.0,0.0,4728.666666666667
20025370,40757.0,0.0,1852.590909090909
20025371,2940.0,0.0,1470.0
20025374,5579.0,0.0,5579.0
20025378,15550.0,0.0,1943.75
20025432,27877.0,0.0,2323.0833333333335
20025442,9606.0,1.0,1200.75
20025450,5576.0,0.0,1858.6666666666667
20025458,20345.0,0.0,4069.0
20025473,5594.0,0.0,1864.6666666666667
20025481,20415.0,0.0,6805.0
20025486,8570.0,2.0,2142.5
20025510,119297.0,0.0,3058.897435897436
20025513,18184.0,0.0,2597.714285714286
20025517,3369.0,0.0,3369.0
20025519,1725.0,0.0,1725.0
20025525,5469.0,0.0,1823.0
20025533,16320.0,0.0,4080.0
20025583,73746.0,1.0,2169.0
20025592,3546.0,0.0,1773.0
20025605,56329.0,0.0,2347.0416666666665
20025606,11420.0,0.0,11420.0
20025633,20931.0,0.0,2325.6666666666665
20025637,11975.0,0.0,1995.8333333333333
20025643,79486.0,0.0,6114.307692307692
20025646,50919.0,1.0,2679.9473684210525
20025661,10191.0,1.0,2038.2
20025662,22833.0,0.0,2283.3
20025666,59060.0,1.0,3691.25
20025669,23989.0,0.0,2998.625
20025670,8288.0,0.0,8288.0
20025671,22653.0,0.0,3775.5
20025690,2963.0,1.0,296.3
20025692,3924.0,0.0,1308.0
20025695,37129.0,0.0,4641.125
20025705,1732.0,0.0,1732.0
20025708,5981.0,0.0,1993.6666666666667
20025710,5268.0,0.0,2634.0
20025711,12166.0,0.0,2027.6666666666667
20025730,17339.0,1.0,1733.9
20025736,15649.0,1.0,1203.7692307692307
20025742,7627.0,0.0,2542.3333333333335
20025744,3703.0,0.0,1851.5
20025772,4730.0,0.0,2365.0
20025787,8546.0,0.0,1709.2
20025790,25570.0,0.0,3652.8571428571427
20025823,107115.0,0.0,3967.222222222222
20025841,11822.0,0.0,2364.4
20025854,12232.0,0.0,1359.111111111111
20025884,7897.0,0.0,7897.0
20025891,538.0,0.0,538.0
20025893,58771.0,4.0,2555.2608695652175
20025903,849.0,0.0,849.0
20025906,37651.0,0.0,9412.75
20025916,15881.0,0.0,2646.8333333333335
20025923,17101.0,0.0,3420.2
20025930,6547.0,0.0,1309.4
20025954,17487.0,0.0,2914.5
20025963,27251.0,2.0,1946.5
20025975,16197.0,1.0,3239.4
20025987,60717.0,0.0,4336.928571428572
20025991,22349.0,0.0,3724.8333333333335
20025993,53739.0,0.0,3582.6
20026000,14415.0,0.0,2059.285714285714
20026008,78705.0,0.0,2915.0
20026036,7110.0,1.0,2370.0
20026048,99842.0,0.0,3697.8518518518517
20026049,56535.0,1.0,2826.75
20026054,38936.0,0.0,2995.076923076923
20026072,27523.0,0.0,3931.8571428571427
20026076,12036.0,0.0,6018.0
20026088,16720.0,0.0,3344.0
20026091,37113.0,1.0,2650.9285714285716
20026121,5244.0,0.0,2622.0
20026123,90540.0,0.0,4115.454545454545
20026130,8571.0,0.0,1714.2
20026137,42527.0,0.0,8505.4
20026149,8079.0,0.0,4039.5
20026156,44313.0,0.0,2954.2
20026172,5850.0,0.0,2925.0
20026173,40889.0,0.0,3145.3076923076924
20026182,1311.0,0.0,1311.0
20026201,85914.0,0.0,4091.1428571428573
20026224,23517.0,0.0,7839.0
20026238,2642.0,0.0,2642.0
20026263,125.0,1.0,125.0
20026288,14331.0,0.0,3582.75
20026308,15943.0,0.0,1328.5833333333333
20026309,4571.0,0.0,1523.6666666666667
20026316,623.0,0.0,311.5
20026328,12156.0,0.0,2431.2
20026335,36633.0,1.0,2817.923076923077
20026348,1527.0,0.0,1527.0
20026377,1093.0,0.0,1093.0
20026395,56462.0,0.0,9410.333333333334
20026405,9607.0,1.0,9607.0
20026417,33273.0,0.0,11091.0
20026421,2065.0,0.0,1032.5
20026435,3412.0,0.0,853.0
20026437,3172.0,0.0,1586.0
20026439,57311.0,0.0,7163.875
20026445,230167.0,0.0,7424.741935483871
20026461,95454.0,1.0,3818.16
20026466,49239.0,0.0,6154.875
20026469,85733.0,0.0,7144.416666666667
20026471,1307.0,0.0,653.5
20026500,24075.0,0.0,3009.375
20026502,56308.0,0.0,4692.333333333333
20026503,14837.0,0.0,2472.8333333333335
20026513,10329.0,0.0,3443.0
20026524,51076.0,0.0,3928.923076923077
20026528,47503.0,0.0,3393.0714285714284
20026542,16279.0,1.0,2713.1666666666665
20026549,5174.0,0.0,1724.6666666666667
20026566,16160.0,1.0,1795.5555555555557
20026567,17224.0,0.0,2460.5714285714284
20026577,66808.0,0.0,3711.5555555555557
20026631,27888.0,0.0,6972.0
20026632,7597.0,0.0,7597.0
20026644,35.0,0.0,11.666666666666666
20026663,10825.0,0.0,2706.25
20026669,4034.0,1.0,4034.0
20026670,1099.0,0.0,549.5
20026674,6690.0,0.0,1672.5
20026677,78932.0,0.0,2631.0666666666666
20026683,5985.0,0.0,748.125
20026687,16518.0,0.0,2064.75
20026700,29836.0,1.0,9945.333333333334
20026705,66184.0,6.0,3893.176470588235
20026713,14991.0,0.0,1499.1
20026730,35128.0,0.0,2509.1428571428573
