trade_go,trade_come,buy_from_shop,sell_to_shop,buy_from_personal_shop,sell_to_person,mail_go,mail_come,invite,join,revival,fight,friend_num,friend_num_change_count,too_much_gain,too_much_AP,trade_go_perday,trade_come_perday,buy_from_shop_perday,sell_to_shop_perday,buy_from_personal_shop_perday,mail_go_perday,mail_come_perday,invite_perday,join_perday,revival_perday,fight_perday
0.0,0.0,24.0,38.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0
5.0,6.0,64.0,440.0,1.0,0.0,2.0,18.0,24.0,28.0,0.0,3.0,49.0,1.0,0.0,0.0,0.3333333333333333,0.4,4.266666666666667,29.33333333333333,0.06666666666666668,0.13333333333333333,1.2,1.6,1.8666666666666667,0.0,0.2
7.0,0.0,38.0,393.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,2.533333333333333,26.2,0.0,0.06666666666666668,0.26666666666666666,0.0,0.0,0.0,0.0
0.0,0.0,16.0,123.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,2.2857142857142856,17.571428571428573,0.0,0.14285714285714285,0.14285714285714285,0.0,1.2857142857142858,0.0,0.0
123.0,74.0,95.0,256.0,0.0,0.0,1.0,56.0,358.0,81.0,4.0,51.0,88.0,11.0,0.0,0.0,9.461538461538463,5.6923076923076925,7.3076923076923075,19.69230769230769,0.0,0.07692307692307693,4.3076923076923075,27.538461538461537,6.230769230769233,0.3076923076923077,3.9230769230769234
1.0,2.0,4.0,112.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,1.0,28.0,0.0,0.0,0.75,0.0,0.5,0.0,0.0
42.0,41.0,48.0,361.0,0.0,0.0,1.0,4.0,7.0,50.0,0.0,8.0,5.0,5.0,0.0,0.0,3.2307692307692317,3.1538461538461537,3.6923076923076934,27.76923076923077,0.0,0.07692307692307693,0.3076923076923077,0.5384615384615384,3.8461538461538463,0.0,0.6153846153846154
1.0,0.0,21.0,178.0,0.0,0.0,13.0,18.0,3.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.08333333333333333,0.0,1.75,14.833333333333336,0.0,1.0833333333333333,1.5,0.25,0.0,0.0,0.0
0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,4.333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
0.0,2.0,18.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,4.5,13.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0
18.0,4.0,20.0,55.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,10.0,27.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0
0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,14.0,14.0,77.0,0.0,0.0,0.0,3.0,50.0,20.0,0.0,9.0,6.0,2.0,0.0,0.0,5.0,7.0,7.0,38.5,0.0,0.0,1.5,25.0,10.0,0.0,4.5
0.0,4.0,4086.0,375.0,0.0,0.0,4.0,27.0,1.0,12.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.3333333333333333,340.5,31.25,0.0,0.3333333333333333,2.25,0.08333333333333333,1.0,0.0,0.0
1.0,1.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,1.0,0.0,0.0,0.2,0.2,1.4,2.8,0.0,0.0,0.0,0.0,1.2,0.0,0.0
1.0,3.0,27.0,96.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,8.0,4.0,0.0,0.0,0.25,0.75,6.75,24.0,0.0,0.0,0.0,0.75,1.75,0.0,0.0
33.0,11.0,89.0,560.0,0.0,0.0,0.0,2.0,106.0,81.0,1.0,9.0,22.0,11.0,0.0,0.0,2.5384615384615383,0.8461538461538461,6.8461538461538485,43.07692307692307,0.0,0.0,0.15384615384615385,8.153846153846152,6.230769230769233,0.07692307692307693,0.6923076923076923
8.0,5.0,26.0,205.0,0.0,0.0,0.0,4.0,16.0,31.0,3.0,0.0,11.0,3.0,0.0,0.0,0.8888888888888888,0.5555555555555556,2.888888888888889,22.777777777777786,0.0,0.0,0.4444444444444444,1.7777777777777777,3.4444444444444446,0.3333333333333333,0.0
0.0,0.0,5179.0,184.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.1666666666665,30.66666666666667,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.0,10.0,97.0,424.0,0.0,0.0,0.0,5.0,3.0,16.0,0.0,0.0,16.0,3.0,0.0,0.0,0.125,1.25,12.125,53.0,0.0,0.0,0.625,0.375,2.0,0.0,0.0
5.0,4.0,152.0,378.0,0.0,7.0,6.0,9.0,82.0,63.0,2.0,0.0,11.0,12.0,0.0,0.0,0.35714285714285715,0.2857142857142857,10.857142857142858,27.0,0.0,0.42857142857142855,0.6428571428571429,5.857142857142858,4.5,0.14285714285714285,0.0
18.0,41.0,175.0,756.0,2.0,0.0,108.0,59.0,84.0,137.0,1.0,7.0,52.0,3.0,0.0,0.0,1.2,2.7333333333333334,11.666666666666664,50.4,0.13333333333333333,7.2,3.933333333333333,5.6,9.133333333333333,0.06666666666666668,0.4666666666666667
2.0,36.0,83.0,573.0,0.0,0.0,0.0,2.0,33.0,78.0,1.0,14.0,9.0,10.0,0.0,0.0,0.14285714285714285,2.5714285714285716,5.928571428571429,40.92857142857143,0.0,0.0,0.14285714285714285,2.357142857142857,5.571428571428571,0.07142857142857142,1.0
8.0,16.0,185.0,276.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7272727272727273,1.4545454545454546,16.818181818181817,25.09090909090909,0.0,0.0,0.18181818181818185,0.09090909090909093,1.0909090909090908,0.0,0.0
0.0,1.0,1052.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,80.92307692307692,24.153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,4.0,34.0,267.0,1.0,0.0,0.0,1.0,19.0,50.0,4.0,11.0,11.0,4.0,0.0,0.0,0.4166666666666667,0.3333333333333333,2.833333333333333,22.25,0.08333333333333333,0.0,0.08333333333333333,1.5833333333333333,4.166666666666667,0.3333333333333333,0.9166666666666666
1.0,4.0,30.0,144.0,0.0,0.0,1.0,9.0,1.0,29.0,2.0,0.0,9.0,1.0,0.0,0.0,0.09090909090909093,0.3636363636363637,2.727272727272727,13.090909090909092,0.0,0.09090909090909093,0.8181818181818182,0.09090909090909093,2.636363636363636,0.18181818181818185,0.0
0.0,0.0,8.0,65.0,1.0,0.0,42.0,11.0,11.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,5.416666666666668,0.08333333333333333,3.5,0.9166666666666666,0.9166666666666666,1.0833333333333333,0.08333333333333333,0.0
4.0,3.0,29.0,404.0,0.0,0.0,0.0,2.0,11.0,21.0,1.0,0.0,5.0,1.0,0.0,0.0,0.3333333333333333,0.25,2.4166666666666665,33.666666666666664,0.0,0.0,0.16666666666666666,0.9166666666666666,1.75,0.08333333333333333,0.0
40.0,40.0,19.0,23.0,0.0,0.0,22.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.75,5.75,0.0,5.5,0.25,0.5,1.5,0.0,0.0
3.0,4.0,40.0,180.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.42857142857142855,0.5714285714285714,5.7142857142857135,25.714285714285715,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0
69.0,8.0,51.0,483.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.928571428571429,0.5714285714285714,3.6428571428571432,34.5,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
6.0,4.0,40.0,102.0,1.0,0.0,5.0,15.0,7.0,33.0,0.0,0.0,9.0,4.0,0.0,0.0,0.5,0.3333333333333333,3.333333333333333,8.5,0.08333333333333333,0.4166666666666667,1.25,0.5833333333333334,2.75,0.0,0.0
4.0,2.0,49.0,324.0,0.0,0.0,0.0,0.0,9.0,22.0,0.0,0.0,7.0,7.0,0.0,0.0,0.5714285714285714,0.2857142857142857,7.0,46.28571428571429,0.0,0.0,0.0,1.2857142857142858,3.1428571428571432,0.0,0.0
0.0,0.0,23.0,51.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666668,17.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
0.0,2.0,0.0,71.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,23.66666666666667,0.0,0.0,0.6666666666666666,0.0,1.6666666666666667,0.0,0.0
9.0,15.0,12.0,61.0,0.0,0.0,21.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.0,2.4,12.2,0.0,4.2,2.0,0.2,0.0,0.0,0.0
26.0,11.0,26.0,151.0,2.0,0.0,10.0,9.0,17.0,62.0,3.0,6.0,30.0,1.0,0.0,0.0,1.7333333333333334,0.7333333333333333,1.7333333333333334,10.066666666666666,0.13333333333333333,0.6666666666666666,0.6,1.1333333333333333,4.133333333333334,0.2,0.4
11.0,13.0,20.0,42.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.6,4.0,8.4,0.0,0.0,0.2,1.0,0.4,0.0,0.0
1.0,1.0,34.0,114.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.125,0.125,4.25,14.25,0.0,0.0,0.0,0.125,1.125,0.0,0.25
2.0,10.0,36.0,195.0,3.0,0.0,1.0,2.0,50.0,57.0,8.0,16.0,88.0,7.0,0.0,0.0,0.15384615384615385,0.7692307692307693,2.769230769230769,15.0,0.2307692307692308,0.07692307692307693,0.15384615384615385,3.8461538461538463,4.384615384615385,0.6153846153846154,1.2307692307692308
5.0,2.0,50.0,297.0,0.0,0.0,2.0,4.0,8.0,24.0,5.0,0.0,15.0,2.0,0.0,0.0,0.5,0.2,5.0,29.7,0.0,0.2,0.4,0.8,2.4,0.5,0.0
0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,6.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.333333333333332,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2.0,0.0,102.0,462.0,0.0,0.0,1.0,2.0,8.0,38.0,3.0,3.0,12.0,3.0,0.0,0.0,0.15384615384615385,0.0,7.8461538461538485,35.53846153846154,0.0,0.07692307692307693,0.15384615384615385,0.6153846153846154,2.923076923076924,0.2307692307692308,0.2307692307692308
5.0,5.0,13.0,34.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,2.5,2.5,6.5,17.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
0.0,15.0,9.0,57.0,0.0,0.0,3.0,16.0,1.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5,0.9,5.7,0.0,0.3,1.6,0.1,1.2,0.1,0.2
0.0,0.0,1462.0,339.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.9090909090909,30.818181818181817,0.0,0.0,0.18181818181818185,0.0,0.0,0.0,0.0
1.0,0.0,10.0,23.0,0.0,0.0,5.0,3.0,2.0,3.0,0.0,0.0,39.0,1.0,0.0,0.0,0.16666666666666666,0.0,1.6666666666666667,3.8333333333333335,0.0,0.8333333333333334,0.5,0.3333333333333333,0.5,0.0,0.0
3.0,3.0,44.0,121.0,0.0,0.0,0.0,4.0,20.0,54.0,3.0,10.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,3.1428571428571432,8.642857142857142,0.0,0.0,0.2857142857142857,1.4285714285714286,3.8571428571428568,0.21428571428571427,0.7142857142857143
9.0,3.0,40.0,174.0,0.0,0.0,0.0,6.0,24.0,17.0,2.0,5.0,36.0,13.0,0.0,0.0,1.8,0.6,8.0,34.8,0.0,0.0,1.2,4.8,3.4,0.4,1.0
13.0,23.0,57.0,216.0,0.0,0.0,14.0,8.0,50.0,39.0,2.0,52.0,25.0,13.0,0.0,0.0,0.8666666666666667,1.5333333333333334,3.8,14.4,0.0,0.9333333333333332,0.5333333333333333,3.333333333333333,2.6,0.13333333333333333,3.466666666666667
13.0,0.0,26.0,198.0,0.0,0.0,1.0,33.0,56.0,34.0,1.0,6.0,80.0,1.0,0.0,0.0,0.8666666666666667,0.0,1.7333333333333334,13.2,0.0,0.06666666666666668,2.2,3.733333333333333,2.2666666666666666,0.06666666666666668,0.4
0.0,0.0,24.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,34.0,57.0,128.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,6.0,11.333333333333336,19.0,42.66666666666666,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,1.0
5.0,2.0,3.0,29.0,0.0,0.0,0.0,8.0,11.0,5.0,1.0,1.0,15.0,1.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.5,4.833333333333333,0.0,0.0,1.3333333333333333,1.8333333333333333,0.8333333333333334,0.16666666666666666,0.16666666666666666
0.0,0.0,4.0,10.0,0.0,0.0,0.0,5.0,59.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.4444444444444444,1.1111111111111112,0.0,0.0,0.5555555555555556,6.5555555555555545,0.1111111111111111,0.0,0.0
0.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.125,0.0,0.0,0.0,0.0,0.0,0.0
104.0,89.0,190.0,383.0,8.0,0.0,5.0,4.0,228.0,59.0,19.0,6.0,32.0,19.0,0.0,0.0,6.933333333333334,5.933333333333334,12.666666666666664,25.53333333333333,0.5333333333333333,0.3333333333333333,0.26666666666666666,15.2,3.933333333333333,1.2666666666666666,0.4
0.0,1.0,3043.0,223.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,434.71428571428567,31.857142857142854,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
7.0,22.0,19.0,87.0,2.0,0.0,0.0,13.0,23.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,2.333333333333333,7.333333333333332,6.333333333333332,29.0,0.6666666666666666,0.0,4.333333333333333,7.666666666666668,3.333333333333333,0.0,1.0
60.0,74.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.66666666666667,5.0,28.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.5,11.0,0.0,0.5,0.5,0.0,6.0,0.0,0.0
0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,84.0,98.0,0.0,0.0,1.0,13.0,36.0,38.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.07142857142857142,0.9285714285714286,2.5714285714285716,2.7142857142857144,0.35714285714285715,0.5
2.0,18.0,37.0,319.0,0.0,0.0,0.0,4.0,10.0,24.0,0.0,14.0,6.0,4.0,0.0,0.0,0.13333333333333333,1.2,2.466666666666667,21.266666666666666,0.0,0.0,0.26666666666666666,0.6666666666666666,1.6,0.0,0.9333333333333332
138.0,37.0,10.0,469.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,2.466666666666667,0.6666666666666666,31.266666666666666,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.0
16.0,5.0,13.0,79.0,1.0,0.0,0.0,5.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,1.4545454545454546,0.4545454545454545,1.181818181818182,7.181818181818183,0.09090909090909093,0.0,0.4545454545454545,0.0,1.2727272727272727,0.0,0.3636363636363637
17.0,14.0,29.0,149.0,0.0,1.0,1.0,130.0,51.0,84.0,0.0,2.0,24.0,1.0,0.0,0.0,1.4166666666666667,1.1666666666666667,2.4166666666666665,12.416666666666664,0.0,0.08333333333333333,10.833333333333336,4.25,7.0,0.0,0.16666666666666666
8.0,1.0,267.0,186.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6153846153846154,0.07692307692307693,20.53846153846154,14.307692307692307,0.0,0.0,0.07692307692307693,0.4615384615384616,0.4615384615384616,0.0,0.07692307692307693
10.0,8.0,43.0,572.0,0.0,0.0,13.0,16.0,13.0,65.0,0.0,3.0,16.0,10.0,0.0,0.0,0.7692307692307693,0.6153846153846154,3.3076923076923075,44.0,0.0,1.0,1.2307692307692308,1.0,5.0,0.0,0.2307692307692308
53.0,33.0,64.0,139.0,5.0,0.0,5.0,16.0,69.0,70.0,5.0,9.0,77.0,8.0,0.0,0.0,3.533333333333333,2.2,4.266666666666667,9.266666666666667,0.3333333333333333,0.3333333333333333,1.0666666666666669,4.6,4.666666666666667,0.3333333333333333,0.6
1.0,3.0,23.0,75.0,0.0,0.0,0.0,4.0,1.0,20.0,0.0,0.0,10.0,4.0,0.0,0.0,0.07692307692307693,0.2307692307692308,1.7692307692307692,5.769230769230767,0.0,0.0,0.3076923076923077,0.07692307692307693,1.5384615384615383,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,5.0,44.0,76.0,0.0,1.0,7.0,5.0,5.0,20.0,0.0,0.0,31.0,1.0,0.0,0.0,1.1,0.5,4.4,7.6,0.0,0.7,0.5,0.5,2.0,0.0,0.0
0.0,0.0,18.0,81.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,2.0,33.0,375.0,0.0,0.0,1.0,5.0,10.0,51.0,3.0,9.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,2.2,25.0,0.0,0.06666666666666668,0.3333333333333333,0.6666666666666666,3.4,0.2,0.6
63.0,31.0,73.0,218.0,1.0,0.0,13.0,14.0,40.0,47.0,1.0,14.0,31.0,4.0,0.0,0.0,4.2,2.066666666666667,4.866666666666666,14.533333333333333,0.06666666666666668,0.8666666666666667,0.9333333333333332,2.6666666666666665,3.1333333333333333,0.06666666666666668,0.9333333333333332
6.0,22.0,18.0,21.0,0.0,0.0,0.0,27.0,20.0,9.0,3.0,7.0,15.0,8.0,0.0,0.0,0.6666666666666666,2.4444444444444446,2.0,2.333333333333333,0.0,0.0,3.0,2.2222222222222223,1.0,0.3333333333333333,0.7777777777777778
9.0,9.0,80.0,175.0,0.0,0.0,1.0,6.0,60.0,55.0,2.0,3.0,57.0,4.0,0.0,0.0,0.6,0.6,5.333333333333333,11.666666666666664,0.0,0.06666666666666668,0.4,4.0,3.6666666666666665,0.13333333333333333,0.2
0.0,1.0,10.0,36.0,0.0,0.0,0.0,2.0,5.0,3.0,1.0,0.0,97.0,1.0,0.0,0.0,0.0,0.1,1.0,3.6,0.0,0.0,0.2,0.5,0.3,0.1,0.0
2.0,3.0,6.0,30.0,0.0,0.0,2.0,2.0,8.0,27.0,0.0,7.0,93.0,1.0,0.0,0.0,0.25,0.375,0.75,3.75,0.0,0.25,0.25,1.0,3.375,0.0,0.875
1.0,12.0,1.0,62.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,12.0,1.0,62.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0
4.0,1.0,72.0,238.0,0.0,0.0,0.0,7.0,4.0,39.0,6.0,6.0,7.0,2.0,0.0,0.0,0.26666666666666666,0.06666666666666668,4.8,15.866666666666667,0.0,0.0,0.4666666666666667,0.26666666666666666,2.6,0.4,0.4
0.0,0.0,15.0,17.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,4.25,0.0,0.0,0.0,2.5,0.25,0.0,0.0
1.0,0.0,25.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,6.25,40.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,30.0,173.0,145.0,2.0,0.0,3.0,7.0,3.0,50.0,2.0,19.0,0.0,0.0,0.0,0.0,1.5333333333333334,2.0,11.533333333333333,9.666666666666666,0.13333333333333333,0.2,0.4666666666666667,0.2,3.333333333333333,0.13333333333333333,1.2666666666666666
30.0,35.0,62.0,338.0,0.0,1.0,5.0,18.0,46.0,116.0,3.0,15.0,26.0,4.0,0.0,0.0,2.0,2.333333333333333,4.133333333333334,22.53333333333333,0.0,0.3333333333333333,1.2,3.066666666666667,7.733333333333332,0.2,1.0
0.0,13.0,39.0,5.0,0.0,0.0,0.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,2.6,0.3333333333333333,0.0,0.0,0.4666666666666667,0.4,0.13333333333333333,0.0,0.0
23.0,13.0,53.0,320.0,0.0,0.0,23.0,34.0,105.0,19.0,3.0,19.0,100.0,13.0,0.0,0.0,2.090909090909091,1.181818181818182,4.818181818181818,29.09090909090909,0.0,2.090909090909091,3.0909090909090917,9.545454545454543,1.7272727272727273,0.2727272727272727,1.7272727272727273
27.0,18.0,75.0,211.0,0.0,0.0,5.0,21.0,80.0,83.0,1.0,24.0,32.0,8.0,0.0,0.0,1.8,1.2,5.0,14.066666666666665,0.0,0.3333333333333333,1.4,5.333333333333333,5.533333333333332,0.06666666666666668,1.6
3.0,6.0,63.0,221.0,1.0,0.0,51.0,113.0,54.0,46.0,1.0,11.0,11.0,6.0,0.0,0.0,0.2307692307692308,0.4615384615384616,4.846153846153847,17.0,0.07692307692307693,3.9230769230769234,8.692307692307693,4.153846153846153,3.5384615384615383,0.07692307692307693,0.8461538461538461
14.0,5.0,781.0,242.0,1.0,0.0,2.0,7.0,74.0,77.0,16.0,2.0,36.0,6.0,0.0,0.0,0.9333333333333332,0.3333333333333333,52.06666666666667,16.133333333333333,0.06666666666666668,0.13333333333333333,0.4666666666666667,4.933333333333334,5.133333333333334,1.0666666666666669,0.13333333333333333
2.0,1.0,36.0,64.0,0.0,0.0,3.0,15.0,35.0,39.0,0.0,2.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.06666666666666668,2.4,4.266666666666667,0.0,0.2,1.0,2.333333333333333,2.6,0.0,0.13333333333333333
2.0,1.0,41.0,307.0,0.0,0.0,3.0,1.0,4.0,13.0,2.0,3.0,17.0,1.0,0.0,0.0,0.18181818181818185,0.09090909090909093,3.727272727272727,27.90909090909091,0.0,0.2727272727272727,0.09090909090909093,0.3636363636363637,1.181818181818182,0.18181818181818185,0.2727272727272727
0.0,2.0,16.0,116.0,0.0,0.0,2.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.7777777777777777,12.888888888888893,0.0,0.2222222222222222,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.0,0.0
11.0,5.0,83.0,284.0,0.0,0.0,29.0,19.0,217.0,30.0,2.0,15.0,18.0,16.0,0.0,0.0,0.7333333333333333,0.3333333333333333,5.533333333333332,18.933333333333334,0.0,1.933333333333333,1.2666666666666666,14.466666666666667,2.0,0.13333333333333333,1.0
57.0,49.0,47.0,223.0,0.0,2.0,14.0,21.0,144.0,55.0,0.0,51.0,40.0,3.0,0.0,0.0,3.8,3.2666666666666666,3.1333333333333333,14.866666666666667,0.0,0.9333333333333332,1.4,9.6,3.6666666666666665,0.0,3.4
23.0,25.0,89.0,108.0,3.0,0.0,2.0,31.0,10.0,75.0,5.0,12.0,19.0,4.0,0.0,1.0,1.7692307692307692,1.9230769230769231,6.8461538461538485,8.307692307692307,0.2307692307692308,0.15384615384615385,2.3846153846153846,0.7692307692307693,5.769230769230767,0.38461538461538464,0.9230769230769232
50.0,52.0,119.0,227.0,0.0,0.0,0.0,5.0,32.0,25.0,1.0,6.0,10.0,3.0,0.0,0.0,5.0,5.2,11.9,22.7,0.0,0.0,0.5,3.2,2.5,0.1,0.6
19.0,24.0,44.0,173.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,4.75,6.0,11.0,43.25,0.0,0.0,2.75,0.0,1.0,0.0,0.25
2.0,4.0,78.0,582.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,3.0,2.0,4.0,0.0,0.0,0.2857142857142857,0.5714285714285714,11.142857142857142,83.14285714285714,0.0,0.0,0.0,4.285714285714286,2.8571428571428568,0.0,0.42857142857142855
49.0,27.0,66.0,207.0,0.0,0.0,3.0,36.0,75.0,25.0,7.0,4.0,92.0,2.0,0.0,0.0,3.5,1.9285714285714288,4.714285714285714,14.785714285714285,0.0,0.21428571428571427,2.5714285714285716,5.357142857142857,1.7857142857142858,0.5,0.2857142857142857
0.0,0.0,30.0,94.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.33333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
55.0,54.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583333333333333,4.5,0.5833333333333334,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
1.0,0.0,20.0,84.0,0.0,0.0,2.0,0.0,1.0,15.0,5.0,0.0,2.0,1.0,0.0,0.0,0.09090909090909093,0.0,1.8181818181818181,7.636363636363638,0.0,0.18181818181818185,0.0,0.09090909090909093,1.3636363636363635,0.4545454545454545,0.0
3.0,6.0,7.0,13.0,0.0,0.0,0.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,3.5,6.5,0.0,0.0,1.5,6.0,3.0,0.0,0.0
