log_date,big_log_id,log_id,actor,actor_account,target,target_account,worldnum,etc_str1,etc_str2,etc_str3,etc_num1,etc_num2,etc_num3,etc_num4,etc_num5,etc_num6,etc_num7,etc_num8,etc_num9,etc_num10,etc_num11,etc_num12,etc_num13,etc_num14,etc_num15,item_uid
2010-04-24 00:00:03.607,100,143,860977,20068280,214468,1095023733,220050000,,,,1,50,1,4,146070028,146070028,34623,4000,0,0,0,,,,,0
2010-04-24 00:00:03.607,200,202,819102,20091529,0,0,220050000,,1,,1,52,167000360,1,50,1,11,25,1,,,,,,,0
2010-04-24 00:00:03.607,200,202,819102,20091529,0,0,220050000,,0,,1,24,182005316,1,50,1,11,25,1,,,,,,,0
2010-04-24 00:00:03.607,300,301,215143,1095043681,0,0,2147501462,,,,5384,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,210386,1095043680,0,0,220010000,,,,4616,5,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,200,208,871085,20077472,0,0,2147501312,,2,,164,0,160001280,0,46,0,2,,,,,,,,,400985884
2010-04-24 00:00:03.607,200,260,854589,20007128,0,0,210060000,,1,,1,1,167000357,0,50,1,11,0,,,,,,,,396293734
2010-04-24 00:00:03.607,200,260,854589,20007128,0,0,210060000,,1,,1,1,167000355,0,50,1,11,0,,,,,,,,403634387
2010-04-24 00:00:03.607,200,260,854589,20007128,0,0,210060000,,1,,70,1,167000360,0,50,1,11,0,,,,,,,,403196902
2010-04-24 00:00:03.607,500,503,854589,20007128,0,0,210060000,,,,0,50,1,11,3073,43,0,1,0,1100824,,,,,,0
2010-04-24 00:00:03.607,300,309,210727,1095038538,203505,1091779483,220010000,,,,8,1,0,12,1,5,0,12,0,4,82,0,,,,0
2010-04-24 00:00:03.607,200,202,865448,20030535,0,0,210040000,,3,,1,7,152000318,0,29,0,5,25,1,,,,,,,0
2010-04-24 00:00:03.607,200,201,865448,20030535,0,0,210040000,,3,,1,7,152000318,0,29,0,5,0,0,0,0,0,,,,0
2010-04-24 00:00:03.607,200,205,865448,20030535,0,0,210040000,,,,1,30002,152000318,0,29,0,5,24,50332047,161142,0,,,,,0
2010-04-24 00:00:03.607,100,143,865448,20030535,0,0,210040000,,,,0,29,0,5,2320071,2322599,2528,0,222957,0,222957,,,,,0
2010-04-24 00:00:03.607,200,260,882058,20034783,0,0,2147501310,,1,,470,2,169300005,1,37,1,10,22,,,,,,,,396884845
2010-04-24 00:00:03.607,200,208,854080,20065197,0,0,220020000,,4,,751,0,162000040,1,50,0,2,,,,,,,,,397116752
2010-04-24 00:00:03.607,300,301,210136,1095043682,0,0,210010000,,,,3592,4,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,200,260,836162,20082258,0,0,120010000,,2,,300,1,152000313,1,38,0,7,0,,,,,,,,214975556
2010-04-24 00:00:03.607,100,155,847174,20019178,0,0,400010000,,,,1,50,1,11,47,159,,,,,,,,,,0
2010-04-24 00:00:03.607,100,145,847174,20019178,0,0,400010000,,,,1,50,1,11,4,38676836,,,,,,,,,,0
2010-04-24 00:00:03.607,100,142,847174,20019178,0,0,400010000,,,,1,50,1,11,400010000,2241,1647,2263,4,400553,,,,,,0
2010-04-24 00:00:03.607,300,301,749067,1095043683,886606,20050290,2147501353,,,,3592,41,0,12,0,41,1,10,0,,,,,,,5903
2010-04-24 00:00:03.607,200,202,880046,20026461,0,0,120010000,,1,,1,232,152025007,1,50,0,4,45,1,,,,,,,0
2010-04-24 00:00:03.607,200,201,880046,20026461,0,0,120010000,,1,,1,232,152025007,1,50,0,4,0,0,0,0,0,,,,0
2010-04-24 00:00:03.607,200,224,880046,20026461,0,0,120010000,,,,40002,481,152025007,1,50,0,4,1,0,0,0,,,,,0
2010-04-24 00:00:03.607,300,301,749089,1095043684,894186,20029275,2147501360,,,,1,40,0,12,1,39,1,5,0,,,,,,,9255
2010-04-24 00:00:03.607,300,301,213377,1095043685,0,0,2147501461,,,,5384,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,200,255,832091,20028411,0,0,2147501422,,,,0,0,0,1,50,1,1,100000818,100000765,100900600,100900600,,,,,0
2010-04-24 00:00:03.607,300,301,213439,1095043686,0,0,2147501461,,,,1032,48,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213561,1095043687,0,0,2147501461,,,,3592,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,215163,1095043688,0,0,2147501462,,,,5128,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,200,260,869620,20085380,0,0,120010000,,1,,17,1,182291078,1,26,1,4,0,,,,,,,,405172148
2010-04-24 00:00:03.607,200,260,869620,20085380,0,0,120010000,,1,,68,4,169400033,1,26,1,4,0,,,,,,,,405172274
2010-04-24 00:00:03.607,200,260,869620,20085380,0,0,120010000,,1,,34,2,169400034,1,26,1,4,0,,,,,,,,405172273
2010-04-24 00:00:03.607,200,260,810397,20023120,0,0,120010000,,1,,116,3,152025124,1,21,1,10,0,,,,,,,,400065671
2010-04-24 00:00:03.607,200,260,810397,20023120,0,0,120010000,,1,,576,3,169400086,1,21,1,10,0,,,,,,,,404948729
2010-04-24 00:00:03.607,200,260,810397,20023120,0,0,120010000,,1,,2267,3,152000465,1,21,1,10,0,,,,,,,,384696772
2010-04-24 00:00:03.607,100,160,820897,20058953,0,0,210040000,,,,0,43,0,4,3501,1552,1199,20752375,0,20509,400451,,0,,,0
2010-04-24 00:00:03.607,300,308,214490,1095030576,854468,20012965,220050001,,,,4616,49,0,12,1,50,1,11,1257,4,10752,1072066,0,,,0
2010-04-24 00:00:03.607,100,143,837430,20033379,214490,1095030576,220050001,,,,1,50,1,2,146070028,146070028,22504,3678,3469402,5193,3464209,,,,,0
2010-04-24 00:00:03.607,100,143,854468,20012965,214490,1095030576,220050001,,,,1,50,1,11,146070028,146070028,17311,2033,0,0,0,,,,,0
2010-04-24 00:00:03.607,300,307,214490,1095030576,0,0,220050001,,,,4616,49,0,12,1,0,182004732,0,,,,,,,,0
2010-04-24 00:00:03.607,300,307,214490,1095030576,0,0,220050001,,,,4616,49,0,12,1,0,152010313,0,,,,,,,,0
2010-04-24 00:00:03.607,300,307,214490,1095030576,0,0,220050001,,,,4616,49,0,12,1,269437,182209039,0,,,,,,,,0
2010-04-24 00:00:03.607,200,202,833499,20030751,0,0,110010000,,2,,3,1439,162000016,0,24,1,4,45,1,,,,,,,0
2010-04-24 00:00:03.607,200,201,833499,20030751,0,0,110010000,,2,,3,1439,162000016,0,24,1,4,0,0,0,0,0,,,,0
2010-04-24 00:00:03.607,200,224,833499,20030751,0,0,110010000,,,,40007,389,162000016,0,24,1,4,3,0,0,0,,,,,0
2010-04-24 00:00:03.607,300,301,211987,1095043689,0,0,210040000,,,,2312,41,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213432,1095043690,0,0,2147501461,,,,1032,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,211485,1095043691,0,0,220020000,,,,8,32,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,214311,1095043692,0,0,210060000,,,,4616,48,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,215320,1095043693,0,0,2147501462,,,,5384,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213380,1095043694,0,0,2147501461,,,,5384,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,100,191,831303,20086343,0,0,210060000,,,,0,50,0,4,69,,,,,,,,,,,0
2010-04-24 00:00:03.607,100,188,885934,20043311,0,0,210040000,,,,150908,149496,0,39,0,1,75,1412,,,,,,,,360218027
2010-04-24 00:00:03.607,100,168,885934,20043311,0,0,210040000,,,,0,39,0,1,210040000,2540,341,411,149496,400446,,,,,,0
2010-04-24 00:00:03.607,100,186,823241,20099447,0,0,2147501116,,,,1,50,1,2,40,100,1072516,,,,,,,,,186000030
2010-04-24 00:00:03.607,100,192,899938,20097365,0,0,210020000,,,,0,34,1,4,59,61,,,,,,,,,,0
2010-04-24 00:00:03.607,200,260,884269,20017657,0,0,110010000,,1,,702,2,152020010,0,46,0,1,0,,,,,,,,403802679
2010-04-24 00:00:03.607,200,202,899983,20047117,0,0,120010000,,1,,1,841,152025045,1,44,1,1,45,1,,,,,,,0
2010-04-24 00:00:03.607,200,201,899983,20047117,0,0,120010000,,1,,1,841,152025045,1,44,1,1,0,0,0,0,0,,,,0
2010-04-24 00:00:03.607,200,224,899983,20047117,0,0,120010000,,,,40004,449,152025045,1,44,1,1,1,0,0,0,,,,,0
2010-04-24 00:00:03.607,200,260,831497,20009453,0,0,210060000,,1,,5773,2,169300006,0,50,1,4,22,,,,,,,,390731407
2010-04-24 00:00:03.607,200,260,855872,20048909,0,0,210060000,,1,,9804,2,169300005,0,50,1,10,22,,,,,,,,381312207
2010-04-24 00:00:03.607,100,192,889473,20065113,0,0,220040000,,,,1,50,0,1,136,154,,,,,,,,,,0
2010-04-24 00:00:03.607,200,202,811333,20007245,0,0,110010000,,1,,2,0,166000051,0,50,0,2,0,2,,,,,,,0
2010-04-24 00:00:03.607,200,201,811333,20007245,0,0,110010000,,1,,2,0,166000051,0,50,0,2,0,0,0,0,0,,,,0
2010-04-24 00:00:03.607,200,236,811333,20007245,0,0,110010000,,4,,166000051,2,111600603,392346602,0,50,0,2,0,0,0,,,,,402621137
2010-04-24 00:00:03.607,200,260,0,0,0,0,0,,4,,1,1,111600603,23,,,,,,,,,,,,402621137
2010-04-24 00:00:03.607,200,208,811333,20007245,0,0,110010000,,1,,7,0,165000001,0,50,0,2,,,,,,,,,392346602
2010-04-24 00:00:03.607,200,208,800819,20069788,0,0,2147501348,,1,,191,0,162000006,0,31,0,1,,,,,,,,,397873804
2010-04-24 00:00:03.607,300,301,214611,1095043695,0,0,220050001,,,,4616,48,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,200,230,846200,20084508,0,0,220030000,,1,,7,1,167000327,0,1,36,0,11,0,6671195,0,,,,,384211721
2010-04-24 00:00:03.607,200,230,873113,20093154,830656,0,110010000,,2,,9,0,152000408,0,0,10,0,4,0,6752795,0,,,,,403951291
2010-04-24 00:00:03.607,200,225,831743,20072649,0,0,220020000,,1,,0,0,152011003,1,23,0,4,,,,,,,,,405172443
2010-04-24 00:00:03.607,300,301,214472,1095043696,0,0,220050001,,,,3592,49,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,212516,1095043699,0,0,220020000,,,,2568,36,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213390,1095043697,0,0,2147501461,,,,5384,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213549,1095043700,0,0,2147501461,,,,5384,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213382,1095043701,0,0,2147501461,,,,5384,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213450,1095043698,0,0,2147501461,,,,1032,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213505,1095043702,0,0,2147501461,,,,1032,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213490,1095043703,0,0,2147501461,,,,1032,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,200,225,811333,20007245,0,0,110010000,,1,,0,0,166000051,0,50,0,2,,,,,,,,,405172444
2010-04-24 00:00:03.607,300,301,213460,1095043704,0,0,2147501461,,,,5384,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,200,208,848475,20041722,0,0,2147501134,,1,,255,0,162000011,1,50,1,11,,,,,,,,,146068289
2010-04-24 00:00:03.607,200,232,828076,20008060,0,0,120010000,,2,,600,1130,162000015,1073819532,1,40,0,7,1260000,1289106,,,,,,401746342
2010-04-24 00:00:03.607,100,188,828076,20008060,0,0,120010000,,,,2574267,2545161,1,40,0,7,0,29106,,,,,,,,345607919
2010-04-24 00:00:03.607,100,160,825608,20090475,0,0,210020000,,,,0,29,1,1,2120,1730,0,3138312,0,5131,401665,,0,,,0
2010-04-24 00:00:03.607,200,202,833236,20008275,0,0,110010000,,1,,2,90,160001005,0,33,1,11,45,1,,,,,,,0
2010-04-24 00:00:03.607,200,201,833236,20008275,0,0,110010000,,1,,2,90,160001005,0,33,1,11,0,0,0,0,0,,,,0
2010-04-24 00:00:03.607,200,224,833236,20008275,0,0,110010000,,,,40001,86,160001005,0,33,1,11,2,0,0,0,,,,,0
2010-04-24 00:00:03.607,100,143,833236,20008275,0,0,110010000,,,,0,33,1,11,160745,161325,580,0,848347,0,848347,,,,,0
2010-04-24 00:00:03.607,300,301,281090,1095043705,0,0,2147500894,,,,3592,50,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,281091,1095043706,0,0,2147500894,,,,3592,50,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,100,161,885610,20003058,0,0,220050001,,,,942212,942212,0,0,0,14346864,101,0,924400,580,0,942212,0,0,,0
2010-04-24 00:00:03.607,100,154,844718,20005651,0,0,400010000,,,,1,33,1,1,24,,,,,,,,,,,0
2010-04-24 00:00:03.607,200,208,865407,20083746,0,0,220020000,,2,,705,0,160002130,1,43,1,4,,,,,,,,,274679869
2010-04-24 00:00:03.607,300,301,213476,1095043707,0,0,2147501461,,,,5384,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213564,1095043708,0,0,2147501461,,,,8,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213379,1095043709,0,0,2147501461,,,,5384,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,308,215165,1094704489,872611,20019054,2147501006,,,,5128,45,0,12,1,48,1,11,985,4,4402,1072389,0,,,0
2010-04-24 00:00:03.607,200,202,846301,20006268,0,0,110010000,,1,,3,3104,152000104,0,50,0,4,80,1,,,,,,,0
2010-04-24 00:00:03.607,200,236,846301,20006268,0,0,110010000,,2,152000104/3,0,0,152000105,0,0,50,0,4,0,0,0,,,,,404346146
2010-04-24 00:00:03.607,300,307,215165,1094704489,0,0,2147501006,,,,5128,45,0,12,5492,0,182400001,0,,,,,,,,0
2010-04-24 00:00:03.607,300,307,215165,1094704489,0,0,2147501006,,,,5128,45,0,12,1,0,152013011,0,,,,,,,,0
2010-04-24 00:00:03.607,100,143,864123,20095242,215165,1094704489,2147501006,,,,1,45,0,1,62042546,62155528,112982,1219,0,0,0,,,,,0
2010-04-24 00:00:03.607,100,143,872611,20019054,215165,1094704489,2147501006,,,,1,48,1,11,33884567,34026782,142215,4000,0,0,0,,,,,0
2010-04-24 00:00:03.607,300,307,215165,1094704489,0,0,2147501006,,,,5128,45,0,12,1,0,182003791,0,,,,,,,,0
2010-04-24 00:00:03.607,100,143,822665,20037829,215165,1094704489,2147501006,,,,1,42,1,10,28996266,29050962,54696,3339,2430524,15627,2414897,,,,,0
2010-04-24 00:00:03.607,100,143,808960,20046050,215165,1094704489,2147501006,,,,1,44,1,4,54593623,54688610,94987,3574,0,0,0,,,,,0
2010-04-24 00:00:03.607,100,143,845621,20075411,215165,1094704489,2147501006,,,,1,43,0,4,36298921,36403559,104638,786,485978,29896,456082,,,,,0
2010-04-24 00:00:03.607,700,719,864123,20095242,0,0,2147501006,,,,1,45,0,1,5,0,5,0,,,,,,,,0
2010-04-24 00:00:03.607,100,156,864123,20095242,0,0,2147501006,,,,1,45,0,1,16,42200,,,,,,,,,,0
2010-04-24 00:00:03.607,700,719,872611,20019054,0,0,2147501006,,,,1,48,1,11,4,0,4,0,,,,,,,,0
2010-04-24 00:00:03.607,100,156,872611,20019054,0,0,2147501006,,,,1,48,1,11,20,14739,,,,,,,,,,0
2010-04-24 00:00:03.607,700,719,822665,20037829,0,0,2147501006,,,,1,42,1,10,6,0,6,0,,,,,,,,0
2010-04-24 00:00:03.607,200,206,819258,20087599,0,0,2147500645,,4,,32,0,114100901,1,50,1,7,,,,,,,,,377850058
2010-04-24 00:00:03.607,200,209,377850058,0,819258,20087599,2147500645,,4,,1,0,114100901,5,114100901,0,698220289,,,,,,,,,377850058
2010-04-24 00:00:03.607,200,259,377850058,0,819258,20087599,2147500645,,4,,104,25,104,25,104,25,104,25,0,0,0,0,,,,377850058
2010-04-24 00:00:03.607,100,156,822665,20037829,0,0,2147501006,,,,1,42,1,10,5,51550,,,,,,,,,,0
2010-04-24 00:00:03.607,700,719,808960,20046050,0,0,2147501006,,,,1,44,1,4,7,0,7,0,,,,,,,,0
2010-04-24 00:00:03.607,500,502,845621,20075411,0,0,2147501006,,,,1,43,0,4,2844,40,80,1,0,1100808,,,,,,0
2010-04-24 00:00:03.607,500,502,864123,20095242,0,0,2147501006,,,,1,45,0,1,2844,40,79,1,0,1100808,,,,,,0
2010-04-24 00:00:03.607,200,208,846301,20006268,0,0,110010000,,2,,887,0,152000105,0,50,0,4,,,,,,,,,404346146
2010-04-24 00:00:03.607,100,156,808960,20046050,0,0,2147501006,,,,1,44,1,4,13,69955,,,,,,,,,,0
2010-04-24 00:00:03.607,700,719,845621,20075411,0,0,2147501006,,,,1,43,0,4,4,0,4,0,,,,,,,,0
2010-04-24 00:00:03.607,100,156,845621,20075411,0,0,2147501006,,,,1,43,0,4,10,19308,,,,,,,,,,0
2010-04-24 00:00:03.607,300,301,213422,1095043710,0,0,2147501461,,,,1032,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213499,1095043711,0,0,2147501461,,,,1032,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,200,206,838449,20088650,0,0,110010000,,4,,2,0,100200621,0,48,0,4,,,,,,,,,395282700
2010-04-24 00:00:03.607,200,209,395282700,0,838449,20088650,110010000,,4,,1,0,100200621,30,100200399,168000042,0,,,,,,,,,395282700
2010-04-24 00:00:03.607,200,259,395282700,0,838449,20088650,110010000,,4,,25,5,25,5,25,5,25,5,0,0,0,0,,,,395282700
2010-04-24 00:00:03.607,300,301,215153,1095043712,0,0,2147501462,,,,1032,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,100,187,841016,20026072,0,0,2147501339,,,,11165234,11166666,1,50,1,10,27,1432,,,,,,,,40860394
2010-04-24 00:00:03.607,100,187,877924,20084972,0,0,2147501339,,,,6396623,6398055,1,50,0,5,27,1432,,,,,,,,48908119
2010-04-24 00:00:03.607,100,187,851944,20006325,0,0,2147501339,,,,108112,109544,1,50,0,4,27,1432,,,,,,,,150137601
2010-04-24 00:00:03.607,100,187,833516,20053458,0,0,2147501339,,,,759916,761348,1,50,1,11,27,1432,,,,,,,,205058623
2010-04-24 00:00:03.607,100,187,871738,20065353,0,0,2147501339,,,,573738,575173,1,50,1,1,27,1435,,,,,,,,245091081
2010-04-24 00:00:03.607,200,202,871738,20065353,0,0,2147501339,,1,,1,56,186000048,1,50,1,1,25,1,,,,,,,0
2010-04-24 00:00:03.607,200,202,871738,20065353,0,0,2147501339,,1,,2,66,141000001,1,50,1,1,25,1,,,,,,,0
2010-04-24 00:00:03.607,200,202,871738,20065353,0,0,2147501339,,1,,1,58,167000357,1,50,1,1,25,1,,,,,,,0
2010-04-24 00:00:03.607,200,202,871738,20065353,0,0,2147501339,,0,,1,4,182003811,1,50,1,1,25,1,,,,,,,0
2010-04-24 00:00:03.607,300,308,214417,1095028879,825802,20006644,220050000,,,,4616,46,0,12,1,50,1,4,845,4,9682,0,0,,,0
2010-04-24 00:00:03.607,300,308,210374,1095021064,879832,20024538,220010000,,,,4616,3,0,12,1,8,0,3,564,4,702,0,0,,,0
2010-04-24 00:00:03.607,100,160,865267,20030548,0,0,2147501033,,,,1,49,0,11,0,0,0,53974870,105865,40436,401218,,0,,,0
2010-04-24 00:00:03.607,100,143,879832,20024538,210374,1095021064,220010000,,,,1,8,0,3,47540,47648,108,0,0,0,0,,,,,0
2010-04-24 00:00:03.607,100,143,825802,20006644,214417,1095028879,220050000,,,,1,50,1,4,146070028,146070028,23632,191,0,0,0,,,,,0
2010-04-24 00:00:03.607,300,307,210374,1095021064,0,0,220010000,,,,4616,3,0,12,1,0,182004393,0,,,,,,,,0
2010-04-24 00:00:03.607,300,307,214417,1095028879,0,0,220050000,,,,4616,46,0,12,1,0,152010313,0,,,,,,,,0
2010-04-24 00:00:03.607,100,186,835806,20025318,0,0,2147500372,,,,0,50,0,4,-1,100,1071260,,,,,,,,,125002028
2010-04-24 00:00:03.607,300,302,281033,1095039095,0,0,2147500842,,,,1016,50,0,12,0,0,0,0,0,35,,,,,,0
2010-04-24 00:00:03.607,300,302,295142,1095042342,0,0,400010000,,,,1,50,0,12,0,0,0,0,0,6,,,,,,0
2010-04-24 00:00:03.607,300,302,295142,1095042341,0,0,400010000,,,,1,50,0,12,0,0,0,0,0,6,,,,,,0
2010-04-24 00:00:03.607,200,202,830473,20051694,0,0,210060001,,0,,1,63,182004782,0,50,1,1,25,1,,,,,,,0
2010-04-24 00:00:03.607,200,202,830473,20051694,0,0,210060001,,1,,1,1257,152010317,0,50,1,1,25,1,,,,,,,0
2010-04-24 00:00:03.607,500,501,825043,20001383,270166,1094656630,400010000,,,,1,50,0,1,2845,40,1,0,1100808,,,,,,,0
2010-04-24 00:00:03.607,200,202,854024,20062547,0,0,210060000,,0,,1,39,182005326,0,50,0,4,25,1,,,,,,,0
2010-04-24 00:00:03.607,100,143,865980,20014095,214499,1095035123,220050001,,,,1,49,0,4,112546604,112568804,22200,947,0,0,0,,,,,0
2010-04-24 00:00:03.607,300,308,214499,1095035123,865980,20014095,220050001,,,,4616,45,0,12,1,49,0,4,571,4,4832,0,0,,,0
2010-04-24 00:00:03.607,300,308,214499,1095035123,865980,20014095,220050001,,,,4616,45,0,12,1,49,0,4,8547,4,0,0,0,,,0
2010-04-24 00:00:03.607,300,307,214499,1095035123,0,0,220050001,,,,4616,45,0,12,1,0,182005325,0,,,,,,,,0
2010-04-24 00:00:03.607,100,192,841720,20067819,0,0,210020000,,,,0,50,0,1,83,90,,,,,,,,,,0
2010-04-24 00:00:03.607,300,301,213398,1095043713,0,0,2147501461,,,,5384,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213446,1095043714,0,0,2147501461,,,,1032,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,216683,1095043715,0,0,220070000,,,,5128,51,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213422,1095043716,0,0,2147501461,,,,1032,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,213561,1095043717,0,0,2147501461,,,,3592,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,200,202,801003,20002822,0,0,220050000,,1,,1,247,152010313,1,43,1,4,25,1,,,,,,,0
2010-04-24 00:00:03.607,100,185,878908,20001050,0,0,2147500946,,,,1,0,0,0,2,2,1,0,0,2,2,2,1071564,,,0
2010-04-24 00:00:03.607,300,301,213557,1095043718,0,0,2147501461,,,,1032,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,200,260,895900,20013666,0,0,2147501435,,1,,2436,3,169300010,1,50,1,4,22,,,,,,,,254004470
2010-04-24 00:00:03.607,300,301,213564,1095043719,0,0,2147501461,,,,8,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,308,214658,1094676635,851480,20003223,2147500983,,,,2824,50,0,12,0,50,1,4,578,4,18622,1071601,0,,,0
2010-04-24 00:00:03.607,200,202,835726,20015326,0,0,110010000,,2,,5,175,164000076,0,50,1,11,45,1,,,,,,,0
2010-04-24 00:00:03.607,200,201,835726,20015326,0,0,110010000,,2,,5,175,164000076,0,50,1,11,0,0,0,0,0,,,,0
2010-04-24 00:00:03.607,200,224,835726,20015326,0,0,110010000,,,,40007,445,164000076,0,50,1,11,5,0,0,0,,,,,0
2010-04-24 00:00:03.607,100,143,854849,20013852,214658,1094676635,2147500983,,,,0,50,1,1,146070028,146070028,10930,4000,3091347,2522,3088825,,,,,0
2010-04-24 00:00:03.607,100,143,851480,20003223,214658,1094676635,2147500983,,,,0,50,1,4,146070028,146070028,8408,3716,0,0,0,,,,,0
2010-04-24 00:00:03.607,100,143,859804,20021920,214658,1094676635,2147500983,,,,0,50,1,4,146070028,146070028,8408,4000,0,0,0,,,,,0
2010-04-24 00:00:03.607,100,143,863516,20085470,214658,1094676635,2147500983,,,,0,50,1,10,146070028,146070028,8408,4000,0,0,0,,,,,0
2010-04-24 00:00:03.607,100,143,810468,20096888,214658,1094676635,2147500983,,,,0,50,1,8,143106930,143115338,8408,3054,0,0,0,,,,,0
2010-04-24 00:00:03.607,100,143,812072,20088104,214658,1094676635,2147500983,,,,0,50,1,11,15570856,15579264,8408,2821,0,0,0,,,,,0
2010-04-24 00:00:03.607,300,301,213562,1095043720,0,0,2147501461,,,,4616,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,700350,1095043721,0,0,2147501461,,,,65535,1,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,307,700463,1094933520,0,0,2147501329,,,,65535,35,0,12,4322,0,182400001,0,,,,,,,,0
2010-04-24 00:00:03.607,300,301,214363,1095043722,0,0,220050000,,,,4616,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,200,202,860116,20078577,0,0,210060001,,1,,1,489,169000008,0,50,1,10,25,1,,,,,,,0
2010-04-24 00:00:03.607,300,301,213603,1095043723,0,0,2147501461,,,,2568,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,300,301,700295,1095043724,0,0,2147501461,,,,65535,1,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,100,190,815033,20030475,0,0,2147500811,,,,0,48,1,11,210060000,,,,,,,,,,,0
2010-04-24 00:00:03.607,100,142,815033,20030475,0,0,2147500811,,,,0,48,1,11,210060000,547,1241,89,3,401075,,,,,,0
2010-04-24 00:00:03.607,200,260,833455,20085493,0,0,210060001,,1,,9661,2,169300005,0,48,1,4,22,,,,,,,,391515322
2010-04-24 00:00:03.607,100,160,874173,20075670,0,0,210060000,,,,0,45,1,11,3026,3212,3708,20977709,0,17801,401066,,0,,,0
2010-04-24 00:00:03.607,100,160,833632,20063964,0,0,220020000,,,,1,50,1,10,8128,6124,3175,146070028,124917,59832,400530,,0,,,0
2010-04-24 00:00:03.607,300,301,215141,1095043725,0,0,2147501462,,,,5384,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,100,187,834395,20038950,0,0,210060001,,,,943348,943410,0,30,1,1,26,62,,,,,,,,398597465
2010-04-24 00:00:03.607,300,301,215177,1095043726,0,0,2147501462,,,,5128,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:03.607,200,202,823526,20006834,0,0,2147500630,,2,,1,0,167000542,1,49,1,11,25,2,,,,,,,0
2010-04-24 00:00:03.607,200,208,849493,20003992,0,0,400010000,,2,,221,0,160001255,0,50,1,7,,,,,,,,,358258099
2010-04-24 00:00:03.607,200,202,878243,20011789,0,0,210040000,,1,,1,828,152000411,0,50,1,11,25,1,,,,,,,0
2010-04-24 00:00:03.607,200,201,878243,20011789,0,0,210040000,,1,,1,828,152000411,0,50,1,11,0,0,0,0,0,,,,0
